field,raw_value,raw_study_frequency,normalized_values,mapping_mode,audit_bucket,unresolved_fragments,blocking_for_current_synthesis
enabling_technology_codes,optoelectronic_oscillator|polarization_multiplexing|balanced_photodetection|M_sequence_radar|IQ_fusion|matched_filtering,1,photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,polarization_multiplexing|balanced_photodetection|M_sequence_radar|IQ_fusion|matched_filtering,no
enabling_technology_codes,organic_photovoltaics|photodetection|OWC|ML_AI|edge_processing,1,ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,organic_photovoltaics|photodetection|OWC|edge_processing,no
enabling_technology_codes,phase_modulation|dual_parallel_MZM|chirp_polarity_modulation|matched_filter|photonic_dechirping|bandwidth_tuning,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,phase_modulation|dual_parallel_MZM|matched_filter|bandwidth_tuning,no
enabling_technology_codes,photon_counting|other,1,other,keyword_normalized,fallback_other_or_unclear,photon_counting,no
enabling_technology_codes,photonic_THz_generation|FMCW|other,1,photonic_THz_generation|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_THz_generation|FMCW|photonic_integration|other,1,photonic_integration|photonic_THz_generation|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_THz_generation|coherent_optics|FMCW|other,1,coherent_optics|photonic_THz_generation|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_THz_generation|coherent_optics|other,1,coherent_optics|photonic_THz_generation,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_THz_generation|photonic_integration|FMCW|other,1,photonic_integration|photonic_THz_generation|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_THz_generation|photonic_integration|other,1,photonic_integration|photonic_THz_generation,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_THz|dual_chirp|UTC_PD|FDE,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,UTC_PD|FDE,no
enabling_technology_codes,photonic_integration|beamforming|MIMO|FMCW|other,1,beamforming|MIMO|photonic_integration|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,photonic_integration|photonic_THz_generation|FMCW|other,1,photonic_integration|photonic_THz_generation|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,rolling_shutter_camera|Manchester_OOK|variational_autoencoder|self_attention|conditional_GAN|feature_disentanglement|smartphone_edge_AI,1,ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,rolling_shutter_camera|Manchester_OOK|self_attention|conditional_GAN|feature_disentanglement|smartphone_edge_AI,no
enabling_technology_codes,silicon_photonic_FEM|TDM|QAM|LFM|two_tone_OFC|photonic_dechirping|28_GHz,1,photonic_integration|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,TDM|QAM|two_tone_OFC|28_GHz,no
enabling_technology_codes,silicon_photonics|phased_array|FMCW|OFDM,1,OFDM|photonic_integration|OPA|FMCW,keyword_normalized,controlled_or_fully_mapped,,no
enabling_technology_codes,terahertz_photonics|D_band|TDM|LFM|16QAM|TFLN_MZM|PDC|BPD|RoF|optical_heterodyne,1,coherent_optics|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,terahertz_photonics|D_band|TDM|16QAM|TFLN_MZM|PDC|BPD,no
enabling_technology_codes,visible_light_communication|THz|DOA_AOA|MHCP_II|AP_selection|Monte_Carlo,1,photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,visible_light_communication|DOA_AOA|MHCP_II|AP_selection|Monte_Carlo,no
primary_optical_modality_code,fiber,32,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_THz,21,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,VLC_LiFi,12,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,FSO,9,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics,8,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,hybrid_optical,7,hybrid_optical,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_terahertz,7,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light,7,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical,6,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_optical_fiber,4,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_mmwave,4,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics_millimeter_wave,3,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,fiber_quantum,2,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical_IMDD,2,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics_radio_over_fiber,2,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics_wireless,2,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,optical_wireless,2,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,other_optical,2,other_optical,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_W_band_fiber_wireless_ISAC,2,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_mmWave_wireless_JRC,2,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_LED,2,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_communication,2,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,IM_DD_optical_wireless_CEO_OFDM_integrated_passive_sensing_and_communication,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,MMW_over_fiber_joint_sensing_communication,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,PON_OFDM_LFM_DAS_integrated_waveform,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,TDM_passive_optical_network,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,W_band_fiber_wireless_photonic_ISAC,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,adaptive_FSO_turbulence_sensing_communication,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,analog_radio_over_fiber,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,chaotic_microwave_photonic_wireless_JRC,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_DSCM_forward_phase_vibration_ISAC,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_and_direct_detection_optical_fiber,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_fiber_ISAC,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_optical_fiber_SOP_monitoring,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_radio_over_fiber_with_chirped_phi_OTDR,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,coherent_submarine_SMART_sensor_network,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,distributed_optical_fiber_sensing_integrated_with_6G_optical_transport_network,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,fiber_optic_OTN_BOTDR_DAS_ISACoF,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,fiber_optic_distributed_sensing,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,fiber_wireless_FSO_microwave_photonics,1,hybrid_optical,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical_IMDD_LACO_OFDM,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical_IMDD_backhaul,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical_IM_DD_LiDAR,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical_OIRS,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,free_space_optical_laser,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,full_photonic_W_band_THz_ISAC_with_TFLN_receivers,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,hybrid_terahertz_visible_light,1,hybrid_optical,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,in_band_DWDM_DAS_coherent_metro_coexistence,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,indoor_visible_light_communication_and_active_sensing,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,infrared_optical_wireless_communication,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,integrated_visible_UV_photonics,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,intensity_modulation_direct_detection_fiber,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,laser_DCO_OFDM_optical_integrated_communication_retroreflective_sensing_and_power_transfer,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,laser_free_space_optical,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonic_A_RoF_wireless_ISAC,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonic_fiber,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonic_radar,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics_THz_simulated,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics_optoelectronic_oscillator,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,microwave_photonics_simulated,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,multicore_fiber_optic,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,optical_fiber,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,optical_fronthaul_transport_for_wireless_OFDM_ISAC,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,optical_wireless_near_infrared,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,optical_wireless_visible_light,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_D_band_THz_fiber_wireless_ISAC,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_sub_THz,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonic_sub_terahertz,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonics_aided_D_band_THz_fiber_wireless_ISAC,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonics_assisted_100_GHz_W_band_fiber_wireless_ISAC,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,photonics_generated_D_band_wireless_localization_communication,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,quantum_dot_color_converted_visible_light_integrated_sensing_and_communication_for_biosensing,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,quantum_optical,1,other_optical,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,retroreflective_visible_light_IMDD,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,retroreﬂective_optical_wireless,1,FSO,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,screen_camera_visible_optical,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,shared_fiber_DAS_phi_OTDR_and_FBG_effective_trace_simulation,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,silicon_photonic_mmWave_wireless_JCR,1,photonic_THz,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,single_IR_LED_beamsteering_DCO_OFDM_integrated_positioning_and_communication,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,submarine_fiber_WDM_Phi_OTDR_DAS,1,fiber,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_and_infrared_LED,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_laser,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_IMDD_DCO_OFDM,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_OFDM_positioning_communication_ISAC,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_communication_passive_sensing,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_optical_camera_communication,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_retroreflective,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
primary_optical_modality_code,visible_light_retroreflective_UAV,1,VLC_LiFi,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment,16,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed,15,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|analytical_model,12,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|laboratory_experiment|prototype_testbed,5,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|laboratory_experiment|prototype_testbed|mixed,5,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|numerical_simulation|analytical_model,5,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation|analytical_model,5,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|laboratory_experiment|prototype_testbed|mixed,4,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|laboratory_experiment|prototype_testbed,4,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation|laboratory_experiment,4,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|controlled_hardware_experiment|fiber_wireless_proof_of_concept,3,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|numerical_simulation,3,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|mixed,3,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|numerical_simulation|mixed,3,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|analytical,3,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|laboratory_experiment|prototype_testbed|mixed,3,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|simulation|laboratory_experiment|prototype_testbed,3,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|VPI_simulation|controlled_hardware_experiment|fiber_wireless_proof_of_concept,2,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|laboratory_experiment|mixed,2,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation,2,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|numerical_analysis,2,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|device_characterization|prototype_testbed,2,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|field_experiment|analytical_model,2,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|numerical_analysis,2,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype|analytical_model,2,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_analysis|simulation,2,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation,2,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|laboratory_experiment|prototype_testbed,2,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_channel_model|laboratory_human_subject_experiment|machine_learning_classification|model_comparison|smartphone_GUI_demonstration,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_control_proof|real_world_experiment,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_derivation|MATLAB_Optisystem_cosimulation|hardware_component_experiment|laboratory_ranging_experiment|algorithm_simulation|parameter_sweep|baseline_comparison,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_derivation|laboratory_experiment|coexistence_CSPR_sweep|baseline_comparison|fiber_wireless_test|vibration_frequency_test,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_derivation|laboratory_experiment|component_comparison|field_deployed_experiment|real_time_communication_test|coexistence_power_sweep,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_derivation|numerical_simulation|Monte_Carlo_model_validation,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_derivation|numerical_simulation|laboratory_experiment|baseline_comparison|noise_and_bandwidth_sweep,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_derivation|real_time_prototype|outdoor_field_experiment|hardware_resource_analysis|link_budget_model|BER_simulation|cross_report_comparison,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_geometric_and_channel_model|MATLAB_numerical_simulation|parameter_sweep|internal_no_beamsteering_baseline|prior_work_contextual_comparison,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|Monte_Carlo_simulation|optimization_benchmarking,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|controlled_hardware_experiment|wireless_proof_of_concept,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|monte_carlo_simulation,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|network_optimization_model|testbed_evaluation_author_claimed|target_detection_scenario|traffic_capacity_comparison,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|numerical_simulation|controlled_hardware_experiment|fiber_wireless_proof_of_concept,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|numerical_simulation|simulation_with_real_weather_dataset,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_model|optimization|numerical_simulation|parameter_sweep|algorithm_comparison|complexity_analysis,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_regression_mapping|controlled_hardware_experiment|biological_sample_validation|manual_cell_count_reference|direct_optical_power_baseline|optical_ray_tracing_simulation,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_sensing_model|offline_ML_validation|operator_live_network_sensing_data|external_open_dataset_evaluation,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_signal_and_channel_model|CRLB_derivation|numerical_simulation|baseline_comparison|multipath_robustness_simulation,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_signal_model|controlled_hardware_experiment|fiber_wireless_proof_of_concept,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical_system_model|numerical_simulation|laboratory_proof_of_concept|hardware_parameter_sweep|internal_multi_wavelength_comparison,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|Monte_Carlo_simulation,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|Monte_Carlo_simulation|comparative_analysis|visualization,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|dataset_based|laboratory_experiment|prototype_testbed|mixed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|field_observation|retrospective_dataset_validation|comparative_analysis,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|laboratory_experiment|prototype_testbed|complexity_analysis,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|laboratory_experiment|prototype_testbed|numerical_analysis,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|numerical_analysis|laboratory_experiment|prototype_testbed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|numerical_analysis|simulation,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|numerical_illustration,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|numerical_simulation,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|numerical_simulation|optimization|trajectory_simulation|baseline_comparison,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|optimization|numerical_simulation|convergence_analysis|complexity_analysis|baseline_comparison,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|physics_based_Monte_Carlo_simulation,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|laboratory_experiment,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|laboratory_experiment|mixed,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|laboratory_experiment|prototype_testbed|baseline_comparison,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,analytical|simulation|optimization,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,back_to_back_laboratory_experiment|proof_of_concept|analytical_tradeoff,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,computer_simulation,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,controlled_hardware_experiment|supervised_machine_learning_classification,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,dataset_based|laboratory_experiment|mixed,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
