evidence_body_id,study_cluster_id,certainty_summary,schema_version
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00123,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00238,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00366,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00367,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00473,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00589,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00607,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00626,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00647,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-00761,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01006,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01008,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01045,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01079,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01086,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01093,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01105,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01180,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SINGLETON-SCR-01188,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_distributed_fiber_sensing,STC-SUBMARINE-CABLE-DAS-HUIZHOU-2022-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00233,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00256,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00456,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00506,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00576,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00594,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00908,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00917,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_fso_lidar,STC-SINGLETON-SCR-00922,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_gratings_and_interferometry,STC-ICP-RL-HLLB-3650KM-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_gratings_and_interferometry,STC-SINGLETON-SCR-00996,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_gratings_and_interferometry,STC-SINGLETON-SCR-01045,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_gratings_and_interferometry,STC-SINGLETON-SCR-01105,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SEVENCORE-COMB-SH-DAS-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00001,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00002,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00009,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00036,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00160,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00177,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00185,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00268,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00274,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00294,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00361,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00362,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00396,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00406,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00594,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00916,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-00943,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_integrated_photonics,STC-SINGLETON-SCR-01152,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-DP-IMDD-THZ-RANGING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-MMW-OFDM-PENG-2023-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-OCDM-THZ-OVER-FIBER-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-ODDM-PHOTONIC-MMW-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SF-LFM-OFDM-THZ-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00086,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00160,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00177,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00185,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00189,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00274,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00312,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00361,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00362,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00396,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00406,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00418,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00492,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00502,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00602,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00719,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00882,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00885,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00887,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00893,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00917,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00922,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00953,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00965,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00970,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00974,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00975,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00983,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00985,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00986,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00990,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00992,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-00996,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01000,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01009,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01010,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01011,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01040,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01041,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01060,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01073,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01101,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01151,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01165,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SINGLETON-SCR-01229,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-SUBCARRIER-CHIRP-DBAND-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-TUNABLE-LASER-THZ-FMCW-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-WBAND-POLARIZATION-JRC-2023-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_microwave_photonics_and_photonic_thz,STC-WBAND-TFDM-DONG-2022-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-LED-OISAC-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-OPA-OWISAC-BEAMFORMING-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00196,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00268,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00277,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00356,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00362,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00369,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00396,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00496,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00506,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00594,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00941,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-00980,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-01012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_mimo_beamforming_and_opa,STC-SINGLETON-SCR-01024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-ACO-OFDM-LFM-LIDAR-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-DP-IMDD-THZ-RANGING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-EADO-OFDM-RANGING-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-LED-OISAC-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-MMW-OFDM-PENG-2023-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-OCDM-THZ-OVER-FIBER-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SF-LFM-OFDM-THZ-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00007,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00011,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00036,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00233,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00274,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00366,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00367,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00418,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00436,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00488,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00492,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00557,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00602,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00631,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00893,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00902,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00905,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00912,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00915,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00918,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00919,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00920,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00925,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00926,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00937,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00941,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00954,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00970,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00974,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00977,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00994,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-00998,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01018,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01020,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01023,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01032,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01040,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01049,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01050,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01081,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01101,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-SINGLETON-SCR-01188,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_multicarrier_waveforms,STC-WBAND-TFDM-DONG-2022-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-00406,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-00808,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-00953,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-00975,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-01009,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-01010,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optical_frequency_combs,STC-SINGLETON-SCR-01040,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-DP-IMDD-THZ-RANGING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-LED-OISAC-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-OCDM-THZ-OVER-FIBER-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-00460,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-00922,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-00979,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-00980,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-00998,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-01034,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-01060,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-01070,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-01071,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-01101,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_optimization_and_communications_dsp,STC-SINGLETON-SCR-01151,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-DSCM-ANN-DT-ECL-2025-2026,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-SELF-HOMODYNE-MCF-OFDR-2024-2025,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-SINGLETON-SCR-00056,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-SINGLETON-SCR-00110,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-SINGLETON-SCR-00210,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-SINGLETON-SCR-00218,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S6-technology_other_enabling_technology,STC-SINGLETON-SCR-00273,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
