paper_id,source_type,source_path,md_path,section_key,concept_key,variant,match_type,quote,line_start,line_end,heading_path,context,label,strength,rationale,model_used
O_ISAC_002,markdown,data/proc_markdowns/O_ISAC_002/O_ISAC_002.md,data/proc_markdowns/O_ISAC_002/O_ISAC_002.md,2C,transceiver_hardware,led,lexical,## **Acknowledgments**,47,47,**5. Conclusions** > **Acknowledgments**,"This paper presents advancements in photonic THz-ISAC systems, emphasizing integrated waveform design, coherent fusion processing, and communication enhancements through sensing. The demonstrations highlight the exceptional performance achievable with THz photonics, underscoring its potential for ISAC applications.

## **Acknowledgments**

This work is supported by the National Key Research and Development Program of China (2022YFB2903800), the ""Pioneer"" and ""Leading Goose"" Research and Development Program of Zhejiang (2023C01139), the China Scholarship Council (202406320060), the Sweden's Innovation Agency (VINNOVA) funded project (2024-02451), and the strategic innovation program Smarter Electronic Systems - a joint venture by Vinnova, Formas and the Swedish Energy Agency A-FRONTAHUL project (2023-00659).",NONE,NONE,The provided quote and context do not contain information directly or indirectly related to Section II fundamentals or transceiver hardware.,llama-3.3-70b-versatile
O_ISAC_002,markdown,data/proc_markdowns/O_ISAC_002/O_ISAC_002.md,data/proc_markdowns/O_ISAC_002/O_ISAC_002.md,2C,transceiver_hardware,led,lexical,"- [5] M. Lei et al., ""Integration of sensing and communication in a W-band fiber-wireless link enabled by electromagnetic polarization multiplexing,"" J. Lightw. Technol. **41**, 7128-7138 (2023).",57,57,**5. Conclusions** > **References**,"- [3] X. Yu et al., ""Photonic-wireless communication and sensing in the terahertz band,"" in Proc. OFC 2023, Paper W4J.1.
- [4] T. Nagatsuma et al., ""Advances in terahertz communications accelerated by photonics,"" Nat. Photon. **10**, 371-379 (2016).
- [5] M. Lei et al., ""Integration of sensing and communication in a W-band fiber-wireless link enabled by electromagnetic polarization multiplexing,"" J. Lightw. Technol. **41**, 7128-7138 (2023).
- [6] B. Dong et al., ""Photonic-based W-band integrated sensing and communication system with flexible time-frequency division multiplexed waveforms for fiber-wireless network,"" J. Lightw. Technol. **42**, 1281-1295 (2024).
- [7] L. Li et al., ""THz-over-fiber system with orthogonal chirp division multiplexing for integrated sensing and communication,"" J. Lightw. Technol. **42**, 176-183 (2024).",NONE,NONE,The quote is a reference citation and does not provide explicit or indirect support for any concept related to Section II fundamentals.,llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,"Rapid development of intelligent transportation systems (ITS) has led to advancements in vehicle-to-vehicle (V2V) communication technology, which is crucial for improving road safety and traffic efficiency. V2V communication enables vehicles to exchange real-time information about their status and surroundings for better decision-making on the road. Integrated Sensing and Communication (ISAC) technology is considered as a potential technology of the sixth generation (6G) [1]. The application of ISAC technology in V2V systems improves the intelligence of vehicular networks, allowing them not only to communicate but also to collect and analyze data about their environment. In various communication technologies such as sub-6 GHz [2], ultra-wideband (UWB), millimeter wave, terahertz (THz), infrared (IR), and visible light, visible light communication (VLC) is particularly promising, as it uses LED lights for high-speed data transmission and precise detection. VLC offers high bandwidth, low latency, and strong resistance to electromagnetic interference, making it ideal for vehicle environments [3]. In addition, its easy deployment is facilitated by the widespread availability of visible-light illumination. Thus, the visible light spectrum is a valuable resource for ISAC system applications [4].",15,15,I. INTRODUCTION,"# I. INTRODUCTION

Rapid development of intelligent transportation systems (ITS) has led to advancements in vehicle-to-vehicle (V2V) communication technology, which is crucial for improving road safety and traffic efficiency. V2V communication enables vehicles to exchange real-time information about their status and surroundings for better decision-making on the road. Integrated Sensing and Communication (ISAC) technology is considered as a potential technology of the sixth generation (6G) [1]. The application of ISAC technology in V2V systems improves the intelligence of vehicular networks, allowing them not only to communicate but also to collect and analyze data about their environment. In various communication technologies such as sub-6 GHz [2], ultra-wideband (UWB), millimeter wave, terahertz (THz), infrared (IR), and visible light, visible light communication (VLC) is particularly ",NONE,NONE,"The provided text discusses vehicle-to-vehicle communication technology and intelligent transportation systems, which is unrelated to the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,opa,lexical,"In recent years, visible light has found extensive applications in sensing fields, particularly in visible light positioning (VLP) and scatterer sensing. In particular, Ma et al. in [5] explored the backshot VLC and retroreflective visible light communication and positioning (R-VLCP) systems, while Shao et al. in [6] developed a return channel model for return visible light communication and positioning. Zhang et al. in [7] explored the NLoS (Non-Line-of-Sight) optical channels formed by reflections from the ground or objects to establish an integrated channel model for simultaneous communication and sensing. Most of the above are characterization and modeling of ISAC channels in indoor VLC, and the studies focus on characterizing ISAC channels using echo patterns. While the research on sensing integrated channel for outdoor visible light communication is still at an early stage, the research on VLC channel in V2V scenarios has been very extensive, but the research on sensing channel is relatively limited, especially the different sensing modes with different positions of transmitter (TX) and sensing receiver (RXS), and the sensing channel involves the TX-Target-RXS link, which is very different from the communication channel in terms of characterization. Therefore, when analyzing the visible-based ISAC channel characteristics according to some of the existing channel study methods [8], key factors such as large-scale fading, Doppler effects, multipath effects such as LoS (lineof-sight) and NLoS composition, scattering, and reflection must be considered. By comprehensively considering these factors, the signal propagation characteristics under different environmental conditions can be better understood, and the reliability, accuracy, and energy efficiency of ISAC system in complex scenes can be improved.",17,17,I. INTRODUCTION,"Rapid development of intelligent transportation systems (ITS) has led to advancements in vehicle-to-vehicle (V2V) communication technology, which is crucial for improving road safety and traffic efficiency. V2V communication enables vehicles to exchange real-time information about their status and surroundings for better decision-making on the road. Integrated Sensing and Communication (ISAC) technology is considered as a potential technology of the sixth generation (6G) [1]. The application of ISAC technology in V2V systems improves the intelligence of vehicular networks, allowing them not only to communicate but also to collect and analyze data about their environment. In various communication technologies such as sub-6 GHz [2], ultra-wideband (UWB), millimeter wave, terahertz (THz), infrared (IR), and visible light, visible light communication (VLC) is particularly promising, as it us",NONE,NONE,"The quote discusses visible light communication and positioning, while the context talks about vehicle-to-vehicle communication and Integrated Sensing and Communication (ISAC) technology, which are unrelated to the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,"the commercially available LED OSRAM SYNIOS® P2720 KR DMLQ32.23, with a 60 ° half-angle of view, positioned at the rear of the car. Each luminaire had an optical power set to 1.8 watts to meet typical environmental lighting levels.",47,47,*A. Simulation Scenario Set Up*,"Fig. 2: (a) mono-static sensing vehicle-to-vehicle 3D scenario; (b) bi-static sensing vehicle-to-vehicle 3D scenario.

the commercially available LED OSRAM SYNIOS® P2720 KR DMLQ32.23, with a 60 ° half-angle of view, positioned at the rear of the car. Each luminaire had an optical power set to 1.8 watts to meet typical environmental lighting levels.

TABLE I: Parameters of simulation setup",NONE,NONE,"The quote discusses LED OSRAM SYNIOS, its optical power, and positioning, which is unrelated to Section II fundamentals.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,| LED light source brand type      | OSRAM SYNIOS® P2720       |,59,59,*A. Simulation Scenario Set Up*,"| Car surface                      | Black gloss paint         |
| Car scatter fraction             | 0.2                       |
| LED light source brand type      | OSRAM SYNIOS® P2720       |
|                                  | KR DMLQ32.23-6J5L-26-J3T3 |
| Light source power               | 1.8 W                     |",DIRECT,DIRECT,"The evidence row directly provides the type of LED light source brand, which is 'OSRAM SYNIOS® P2720', explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,"The 3D scene layout for V2V in Zemax shown in Fig. 2 is used to study the VL-based ISAC channel characteristics through a simulation setup. Specifically mono-static sensing selects the unilateral red LED automobile taillight as the light source, places the sensing detector at the same location as the taillight, and changes the distance d between the front and rear vehicles in order to analyze the channel characteristics, whereas in bi-static sensing, the relative distances between the transmitting light source and the sensed target are kept unchanged, only the distances d between the transmitting end",67,67,*A. Simulation Scenario Set Up*,"| Radial size of PD                | 100 mm                    |

The 3D scene layout for V2V in Zemax shown in Fig. 2 is used to study the VL-based ISAC channel characteristics through a simulation setup. Specifically mono-static sensing selects the unilateral red LED automobile taillight as the light source, places the sensing detector at the same location as the taillight, and changes the distance d between the front and rear vehicles in order to analyze the channel characteristics, whereas in bi-static sensing, the relative distances between the transmitting light source and the sensed target are kept unchanged, only the distances d between the transmitting end 

{2}------------------------------------------------",NONE,NONE,"The provided text does not contain any direct or indirect evidence related to Section II fundamentals, specifically regarding transceiver hardware or relevant metrics like OSNR, SNR, ESNR, Delta z, or Delta r_min.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,"The current framework of the ISAC channel model in 3GPP is defined as consisting of two parts: the target channel and the background channel [11]. Specifically, the interaction of a deterministic target on the received signal is modeled by the target-specific channel, while the interaction of the environment other than the target on the received signal is modeled by the background channel. The background channel includes all effects of unintended objects, i.e., environmental targets and clutter. It has also been shown in some existing ISAC channel modeling studies that it is a superposition of the target and background channels [12]–[14]. The 3GPP framework can be expressed by the following equation:",77,77,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model,"#### A. VL-based ISAC channel model

The current framework of the ISAC channel model in 3GPP is defined as consisting of two parts: the target channel and the background channel [11]. Specifically, the interaction of a deterministic target on the received signal is modeled by the target-specific channel, while the interaction of the environment other than the target on the received signal is modeled by the background channel. The background channel includes all effects of unintended objects, i.e., environmental targets and clutter. It has also been shown in some existing ISAC channel modeling studies that it is a superposition of the target and background channels [12]–[14]. The 3GPP framework can be expressed by the following equation:

$$H_{ISAC} = H_{target} + H_{background}, \tag{1}$$",NONE,NONE,"The quote discusses ISAC channel modeling, specifically the target and background channels, but does not provide any information related to Section II fundamentals or transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,opa,lexical,"where N is the number of rays received by PD,  $P_i$  represents the received power of the  $i^{th}$  ray,  $\delta(t)$  is the Dirac delta function,  $\tau_i$  is the propagation time of the  $i^{th}$  ray, therefore, the CIR of ISAC channel can be expressed as [15]:",89,89,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > B. Channel Impulse Responses,"$$h(t) = \sum_{i=1}^{N} P_i \delta(t - \tau_i), \qquad (2)$$

where N is the number of rays received by PD,  $P_i$  represents the received power of the  $i^{th}$  ray,  $\delta(t)$  is the Dirac delta function,  $\tau_i$  is the propagation time of the  $i^{th}$  ray, therefore, the CIR of ISAC channel can be expressed as [15]:

$$h_{isac}(t) = \sum_{i=1}^{N} P_{isac}^{i} \delta(t - \tau_i), \tag{3}$$",INDIRECT,INDIRECT,"The quote discusses the channel impulse response (CIR) of an ISAC channel, which is related to transceiver hardware, but does not directly mention transceiver hardware components or their functionality.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,opa,lexical,"As shown in Fig. 3, shows the CIR at different distances for mono-static sensing and bi-static sensing, respectively. It can be seen that the delay range of the mono-static sensing channel pulse is larger than that of the bi-static sensing, and the trailing is longer. This is because mono-static sensing mainly involves ground reflections near taillights as well as reflected echoes from the target vehicle. Due to the relatively large number of paths reflected by the ground and the varying length of time to reach the receiver, a long trailing part is usually generated in the signal, which complicates the monostatic sensing multipath effect. While bi-static sensing mainly involves the LoS path between the transmitter and receiver, the NLoS path through the ground, and the multipath path through the target composition. The LoS path accounts for the dominance of the ISAC channel, the propagation path of the signal is short and relatively straight line, the multipath effect is small, and the arrival time of the signal is mainly concentrated in a certain range. Even with reflections from the ground and the sensing target, the trailing of the signal is relatively short.",106,106,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > B. Channel Impulse Responses," $h_{tar}(t)$ ,  $h_{bg}(t)$  denote the channel impulse response of the ISAC, target and background channels, respectively.

As shown in Fig. 3, shows the CIR at different distances for mono-static sensing and bi-static sensing, respectively. It can be seen that the delay range of the mono-static sensing channel pulse is larger than that of the bi-static sensing, and the trailing is longer. This is because mono-static sensing mainly involves ground reflections near taillights as well as reflected echoes from the target vehicle. Due to the relatively large number of paths reflected by the ground and the varying length of time to reach the receiver, a long trailing part is usually generated in the signal, which complicates the monostatic sensing multipath effect. While bi-static sensing mainly involves the LoS path between the transmitter and receiver, the NLoS path through the ground, an",NONE,NONE,"The quote discusses channel impulse responses and sensing scenarios, which is unrelated to the concept of transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,opa,lexical,The visible light optical path loss (OPL) can describe the attenuation of the power during the propagation of an optical signal through space. It can be expressed as:,112,112,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > C. Optical Path Loss,"#### C. Optical Path Loss

The visible light optical path loss (OPL) can describe the attenuation of the power during the propagation of an optical signal through space. It can be expressed as:

$$OPL = 10\log_{10}\left(P_{RXS}/P_{TX}\right),\tag{6}$$",NONE,NONE,"The quote discusses optical path loss in the context of visible light communication, which is unrelated to the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,"where  $P_{RXS}$  is the received power of sensing detector,  $P_{TX}$  is the Light source emission power of LED and h(t) denotes the CIR between the LED and the PD.",119,119,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > C. Optical Path Loss," (7)

where  $P_{RXS}$  is the received power of sensing detector,  $P_{TX}$  is the Light source emission power of LED and h(t) denotes the CIR between the LED and the PD.

![](_page_3_Figure_6.jpeg)",INDIRECT,INDIRECT,"The quote mentions received power and light source emission power, which are related to optical power and signal strength, but does not directly mention OSNR or SNR/ESNR, providing weak but relevant context.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,opa,lexical,"the background channel accounts for a large proportion of the overall ISAC channel, with a mean value of  $\mu=2.89$  greater than the target channel mean value of  $\mu=1.39$ , indicating that the background signal is more affected by the propagation environment. The reason that the target channel RMS DS changes with increasing distance is that when in mono-static sensing, the increasing distance of the target may lead to changes in the reflection path of the signal, the multipath components of TX-Target, Target-RXS may change, and the effect of multipath propagation effect is intensified, resulting in longer delay of the signal transmission, increased complexity of the channel, and gradual degradation of the signal quality.",166,166,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > D. RMS DS,"Fig. 6: (a) RMS DS simulation data and linear fitting of monostatic sensing channel; (b) RMS DS simulation data and linear fitting of bi-static sensing channel.

the background channel accounts for a large proportion of the overall ISAC channel, with a mean value of  $\mu=2.89$  greater than the target channel mean value of  $\mu=1.39$ , indicating that the background signal is more affected by the propagation environment. The reason that the target channel RMS DS changes with increasing distance is that when in mono-static sensing, the increasing distance of the target may lead to changes in the reflection path of the signal, the multipath components of TX-Target, Target-RXS may change, and the effect of multipath propagation effect is intensified, resulting in longer delay of the signal transmission, increased complexity of the channel, and gradual degradation of the signal quality.

I",INDIRECT,INDIRECT,"The quote discusses the impact of the propagation environment on the background signal and target channel, which is related to transceiver hardware in the context of ISAC channel characterization, but does not provide explicit support for transceiver hardware fundamentals.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,opa,lexical,"In contrast, in bi-static sensing Fig. 6b, the RMS DS of the ISAC and target channels show a downward trend with increasing distance, and the background channel trend remains similar to the overall ISAC channel. The slopes of their linear fits are all negative. This is because in bi-static sensing, the LoS path of the background channel dominates the overall ISAC channel, and the effect of multipath propagation decreases with distance. The RMS DS mean of the background channel is  $\mu=0.29$ , higher than the target channel's mean",168,168,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > D. RMS DS,"the background channel accounts for a large proportion of the overall ISAC channel, with a mean value of  $\mu=2.89$  greater than the target channel mean value of  $\mu=1.39$ , indicating that the background signal is more affected by the propagation environment. The reason that the target channel RMS DS changes with increasing distance is that when in mono-static sensing, the increasing distance of the target may lead to changes in the reflection path of the signal, the multipath components of TX-Target, Target-RXS may change, and the effect of multipath propagation effect is intensified, resulting in longer delay of the signal transmission, increased complexity of the channel, and gradual degradation of the signal quality.

In contrast, in bi-static sensing Fig. 6b, the RMS DS of the ISAC and target channels show a downward trend with increasing distance, and the background channel tr",INDIRECT,INDIRECT,"The quote discusses the impact of distance on the RMS DS of ISAC and target channels in bi-static sensing, which is related to the concept of transceiver hardware, but does not provide explicit support for a specific aspect of transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,"value µ = 0.21. Because for the target channel, which itself has fewer propagation paths, coupled with that the relative distance between TX and target remains constant, while only the Target-RXS distance changes, the multipath variation is relatively reduced compared to the change of TX-RXS of the background channel. The attenuation effect of the propagation of the target signal may be more pronounced with the increase of the Target-RXS distance, especially in longdistance transmissions, where the power of the target signal is diminished, leading to a reduction in RMS DS.",172,172,*A. Simulation Scenario Set Up* > III. VL-BASED ISAC CHANNEL CHARACTERIZATION > A. VL-based ISAC channel model > D. RMS DS,"{5}------------------------------------------------

value µ = 0.21. Because for the target channel, which itself has fewer propagation paths, coupled with that the relative distance between TX and target remains constant, while only the Target-RXS distance changes, the multipath variation is relatively reduced compared to the change of TX-RXS of the background channel. The attenuation effect of the propagation of the target signal may be more pronounced with the increase of the Target-RXS distance, especially in longdistance transmissions, where the power of the target signal is diminished, leading to a reduction in RMS DS.

Both mono-static and bi-static sensing show large fluctuations in the target signal's delay spread, likely due to the presence and irregular shape of the target, causing significant path variations. The background channel delay also shows slight fluctuations due to ",INDIRECT,INDIRECT,"The quote discusses the impact of multipath variation and distance on signal propagation in the context of ISAC channel characterization, which is related to transceiver hardware, but does not provide explicit support for a specific concept or technology.",llama-3.3-70b-versatile
O_ISAC_003,markdown,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,data/proc_markdowns/O_ISAC_003/O_ISAC_003/O_ISAC_003.md,2C,transceiver_hardware,led,lexical,# ACKNOWLEDGMENT,180,180,ACKNOWLEDGMENT,"This paper investigates the visible light-based integrated sensing and communication channel characteristics in V2V scenarios using ray-tracing simulations. Two typical modes of mono-static sensing and bi-static sensing are selected, the large-scale fading characteristics, multipath correlation, and delay spread are analyzed in the effective sensing distance. The simulation results show that the received power of the target channel of mono-static sensing fades faster than that of bi-static sensing with distance increases, because its signal needs to go through the TX-Target and Target-RXS echo reflection paths, while bi-static sensing only considers the Target-RXS path, and its target channel received power ratio is also relatively stable. As for the background channel, with distance increases the received power of bi-static sensing fades faster because its LoS and NLoS signal attenuatio",NONE,NONE,The quote provided is an acknowledgment section and does not contain any relevant information related to transceiver hardware or Section II fundamentals.,llama-3.3-70b-versatile
