claim_id,claim_key,section,paper_id,concept,strength,quote,line_start,line_end,heading_path,claim_supported
9d5cc9764883,2B|O_ISAC_058|channel_models,2B,O_ISAC_058,channel_models,INDIRECT,scenario_level.channel_wireless.pointing_error_model: gaussian_jitter,77,77,no_heading,False
e3a16959bac0,2C|O_ISAC_058|transceiver_hardware,2C,O_ISAC_058,transceiver_hardware,NONE,study_level.enabling_tech.opa_present: False,38,38,no_heading,True
e3a16959bac0,2C|O_ISAC_058|transceiver_hardware,2C,O_ISAC_058,transceiver_hardware,DIRECT,scenario_level.transmitter.tx_external_modulator: MZM,49,49,no_heading,True
e3a16959bac0,2C|O_ISAC_058|transceiver_hardware,2C,O_ISAC_058,transceiver_hardware,DIRECT,scenario_level.receiver.rx_detector: photodiode,56,56,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,INDIRECT,"reasoning_trace[0].value: The paper presents a photonic-based W-band ISAC system for fiber-wireless networks, with a focus on multitarget detection. The system uses a combination of linear frequency modulation (LFM) and subcarrier modulation (SCM) signals to achieve a balance between sensing and communication. The system's performance is evaluated through simulations and experiments, ...",5,5,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,"reasoning_trace[2].value: The paper reports a range resolution of 1.76 to 3.15 cm and a communication data rate of 15 to 60 Gbit/s. These metrics are physically consistent with the system's design and parameters, such as the bandwidth of the LFM signal and the power ratio between the SCM and LFM signals.",15,15,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,INDIRECT,study_level.bibliographic.title: Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for W-Band Fiber-Wireless Network,22,22,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,INDIRECT,study_level.key_contribution.key_contribution: The paper proposes a novel photonic-based ISAC system design and signal processing approach for multitarget detection in W-band fiber-wireless networks.,40,40,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,NONE,scenario_level.identification.scenario_label: W-band fiber-wireless network,46,46,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_length_km: 10,67,67,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,NONE,scenario_level.channel_fiber.fibre_type: SMF,68,68,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0.2,69,69,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.channel_fiber.dispersion_ps_per_nm_km: 18,70,70,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,NONE,scenario_level.channel_fiber.nonlinearity_model: GN_model,71,71,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.comm_metrics.spectral_efficiency_bps_hz: 10,81,81,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.comm_metrics.ber: 1e-06,82,82,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.comm_metrics.ber_target: 1e-06,83,83,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.comm_metrics.capacity_bps_hz: 100,88,88,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.sensing_metrics.range_resolution_m: 0.01,91,91,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.sensing_metrics.spatial_resolution_m: 0.01,97,97,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,DIRECT,scenario_level.sensing_metrics.crb_crlb_value: 0.01,101,101,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,INDIRECT,scenario_level.sensing_metrics.crb_parameter: range,102,102,no_heading,True
cf76de862348,2D|O_ISAC_058|performance_metrics,2D,O_ISAC_058,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type: rate_vs_rmse,104,104,no_heading,True
7676f58e8c46,2A|O_ISAC_059|observation_plane,2A,O_ISAC_059,observation_plane,DIRECT,scenario_level.comm_metrics.osnr_db: 20,91,91,no_heading,True
7c1ca59fecaa,2A|O_ISAC_059|integration_paradigm,2A,O_ISAC_059,integration_paradigm,DIRECT,"reasoning_trace[0].value: The paper discusses the integration of Terrestrial Networks (TNs) and Non-Terrestrial Networks (NTNs) for 6G networks, focusing on the potential of Integrated Sensing and Communication (ISAC). Figures 1, 2, and 3 illustrate the concept of ISAC, TN-NTN architectures, and a two-layer control system, respectively.",3,3,no_heading,True
7c1ca59fecaa,2A|O_ISAC_059|integration_paradigm,2A,O_ISAC_059,integration_paradigm,DIRECT,study_level.bibliographic.title: Terrestrial and Non-Terrestrial Networks for Integrated Sensing and Communication,14,14,no_heading,True
7c1ca59fecaa,2A|O_ISAC_059|integration_paradigm,2A,O_ISAC_059,integration_paradigm,INDIRECT,study_level.application.scenario_description: Integrated Sensing and Communication for 6G networks,31,31,no_heading,True
7c1ca59fecaa,2A|O_ISAC_059|integration_paradigm,2A,O_ISAC_059,integration_paradigm,DIRECT,study_level.key_contribution.key_contribution: The paper proposes a framework for integrating Terrestrial Networks and Non-Terrestrial Networks for Integrated Sensing and Communication,39,39,no_heading,True
69fd9587e6f9,2B|O_ISAC_059|channel_models,2B,O_ISAC_059,channel_models,DIRECT,scenario_level.channel_wireless.pointing_error_model: gaussian_jitter,83,83,no_heading,True
50b1a86d4166,2C|O_ISAC_059|transceiver_hardware,2C,O_ISAC_059,transceiver_hardware,NONE,study_level.enabling_tech.opa_present: False,37,37,no_heading,True
50b1a86d4166,2C|O_ISAC_059|transceiver_hardware,2C,O_ISAC_059,transceiver_hardware,DIRECT,scenario_level.receiver.rx_modulator_type: MZM,59,59,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_length_km: 10,72,72,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_type: SMF,73,73,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0.2,74,74,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.channel_fiber.dispersion_ps_per_nm_km: 18,75,75,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,INDIRECT,scenario_level.channel_fiber.nonlinearity_model: GN_model,76,76,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,NONE,scenario_level.channel_fiber.backscatter_sensing_type: Rayleigh,77,77,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.comm_metrics.spectral_efficiency_bps_hz: 10,87,87,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.comm_metrics.ber: 1e-06,88,88,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.comm_metrics.ber_target: 1e-06,89,89,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.comm_metrics.capacity_bps_hz: 10,94,94,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.sensing_metrics.range_resolution_m: 1,98,98,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.sensing_metrics.spatial_resolution_m: 1,104,104,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,DIRECT,scenario_level.sensing_metrics.crb_crlb_value: 0.1,108,108,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,INDIRECT,scenario_level.sensing_metrics.crb_parameter: range,109,109,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type[0]: rate_vs_rmse,111,111,no_heading,True
a42eeda4653c,2D|O_ISAC_059|performance_metrics,2D,O_ISAC_059,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type[1]: rate_vs_range_resolution,112,112,no_heading,True
2290b527e455,2A|O_ISAC_060|observation_plane,2A,O_ISAC_060,observation_plane,DIRECT,scenario_level[0].comm_metrics.osnr_db: 20,92,92,no_heading,True
5ba1b3a45823,2A|O_ISAC_060|integration_paradigm,2A,O_ISAC_060,integration_paradigm,INDIRECT,study_level.bibliographic.title: A Unified Waveform for Optical Wireless Integrated Sensing and Communication,22,22,no_heading,True
78bba36cdc6a,2B|O_ISAC_060|channel_models,2B,O_ISAC_060,channel_models,INDIRECT,scenario_level[0].channel_wireless.pointing_error_model: gaussian_jitter,86,86,no_heading,True
3f9e318d265b,2C|O_ISAC_060|transceiver_hardware,2C,O_ISAC_060,transceiver_hardware,INDIRECT,study_level.enabling_tech.opa_present: False,41,41,no_heading,True
3f9e318d265b,2C|O_ISAC_060|transceiver_hardware,2C,O_ISAC_060,transceiver_hardware,NONE,scenario_level[0].enabling_tech_details.opa_num_emitters: 0,117,117,no_heading,True
3f9e318d265b,2C|O_ISAC_060|transceiver_hardware,2C,O_ISAC_060,transceiver_hardware,NONE,scenario_level[0].enabling_tech_details.opa_steering_range_deg: 0,118,118,no_heading,True
3f9e318d265b,2C|O_ISAC_060|transceiver_hardware,2C,O_ISAC_060,transceiver_hardware,NONE,scenario_level[0].enabling_tech_details.opa_beamwidth_deg: 0,119,119,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,INDIRECT,"reasoning_trace[0].value: The paper includes several figures, including Figure 1, which shows the block diagram of the proposed ISAC-OW system, and Figures 2 and 3, which illustrate the BER performance and ranging result, respectively.",5,5,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,"reasoning_trace[2].value: The paper reports a BER performance improvement of 1.5dB and 7.5dB under weak and moderate turbulence conditions, respectively, when using spread spectrum. The ranging result shows a high accuracy of 100.011m, indicating the effectiveness of the proposed method.",15,15,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,NONE,scenario_level[0].channel_fiber.fibre_length_km: 0,76,76,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,NONE,scenario_level[0].channel_fiber.fibre_type: smf,77,77,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,INDIRECT,scenario_level[0].channel_fiber.attenuation_db_per_km: 0.2,78,78,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,NONE,scenario_level[0].channel_fiber.dispersion_ps_per_nm_km: 17,79,79,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,NONE,scenario_level[0].channel_fiber.nonlinearity_model: gn_model,80,80,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].comm_metrics.spectral_efficiency_bps_hz: 2,88,88,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].comm_metrics.ber: 0.001,89,89,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].comm_metrics.ber_target: 0.001,90,90,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].comm_metrics.capacity_bps_hz: 2,95,95,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].sensing_metrics.range_resolution_m: 0.1,99,99,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].sensing_metrics.spatial_resolution_m: 0.1,105,105,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].sensing_metrics.crb_crlb_value: 0.01,109,109,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,INDIRECT,scenario_level[0].sensing_metrics.crb_parameter: range,110,110,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,DIRECT,scenario_level[0].tradeoff.tradeoff_type[0]: rate_vs_rmse,112,112,no_heading,True
a9d794ed3b14,2D|O_ISAC_060|performance_metrics,2D,O_ISAC_060,performance_metrics,INDIRECT,scenario_level[0].tradeoff.tradeoff_type[1]: rate_vs_range_resolution,113,113,no_heading,True
4b3713575e70,2A|O_ISAC_061|observation_plane,2A,O_ISAC_061,observation_plane,DIRECT,scenario_level.comm_metrics.osnr_db: 20,89,89,no_heading,True
32c3702f7501,2A|O_ISAC_061|integration_paradigm,2A,O_ISAC_061,integration_paradigm,DIRECT,"reasoning_trace[0].value: The paper proposes an Optical Phased Array (OPA)-based Optical Wireless Integrated Sensing and Communication (OW-ISAC) framework. It includes system models for both communication and sensing, and derives dedicated performance metrics for each subsystem. The system uses a uniform line array of edge emitters and serves multiple communication user equipment (UE ...",5,5,no_heading,True
32c3702f7501,2A|O_ISAC_061|integration_paradigm,2A,O_ISAC_061,integration_paradigm,DIRECT,study_level.bibliographic.title: Optical Wireless Integrated Sensing and Communication Based on Optical Phased Array: Performance Metric and Optimal Beamforming,22,22,no_heading,True
396229496659,2B|O_ISAC_061|channel_models,2B,O_ISAC_061,channel_models,INDIRECT,scenario_level.channel_wireless.pointing_error_model: gaussian_jitter,81,81,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,INDIRECT,"reasoning_trace[0].value: The paper proposes an Optical Phased Array (OPA)-based Optical Wireless Integrated Sensing and Communication (OW-ISAC) framework. It includes system models for both communication and sensing, and derives dedicated performance metrics for each subsystem. The system uses a uniform line array of edge emitters and serves multiple communication user equipment (UE ...",5,5,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,INDIRECT,"reasoning_trace[1].value: The OPA-based OW-ISAC system uses optical beamforming and atmospheric propagation to enable concurrent multi-user communication and environment imaging. The system mechanism involves the use of a precoding matrix to control the optical beams, and the ISAC coupling mode is based on the multi-beam property of the OPA, which is mitigated and exploited through t ...",10,10,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,INDIRECT,"reasoning_trace[2].value: The paper derives dedicated performance metrics for the communication and sensing subsystems, including the light-field signal-to-interference-plus-noise ratio (SINR) for communication and the contrast metric for sensing. The metrics are validated through numerical simulations, which demonstrate the effectiveness of the proposed OPA-based OW-ISAC framework i ...",15,15,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,INDIRECT,"reasoning_trace[3].value: The paper solves the problem of integrating sensing and communication in an optical wireless system using an OPA-based approach. However, the system still faces challenges such as the tradeoff between communication and sensing performance, and the need for further optimization of the precoding matrix and PD orientations to achieve better performance. Additio ...",20,20,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,DIRECT,study_level.enabling_tech.opa_present: True,38,38,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,INDIRECT,study_level.key_contribution.key_contribution: The paper proposes an OPA-based OW-ISAC framework and derives dedicated performance metrics for the communication and sensing subsystems.,40,40,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,DIRECT,study_level.key_contribution.gap_addressed: The paper addresses the challenge of integrating sensing and communication in an optical wireless system using an OPA-based approach.,41,41,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,DIRECT,study_level.key_contribution.novel_component: Optical Phased Array (OPA),43,43,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,DIRECT,study_level.key_contribution.novel_component_specs: The OPA consists of a uniform line array of edge emitters with a distance of 6.2 μm between adjacent emitters.,44,44,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,DIRECT,scenario_level.transmitter.tx_external_modulator: mzm,49,49,no_heading,True
60fa02134d93,2C|O_ISAC_061|transceiver_hardware,2C,O_ISAC_061,transceiver_hardware,DIRECT,scenario_level.receiver.rx_modulator_type: tfln_mzm,59,59,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_length_km: 0.5,71,71,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_type: smf,72,72,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0.2,73,73,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.channel_fiber.dispersion_ps_per_nm_km: 17,74,74,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,NONE,scenario_level.channel_fiber.nonlinearity_model: gn_model,75,75,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.comm_metrics.spectral_efficiency_bps_hz: 2,85,85,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.comm_metrics.ber: 1e-06,86,86,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.comm_metrics.ber_target: 1e-06,87,87,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.comm_metrics.capacity_bps_hz: 5,92,92,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.sensing_metrics.range_resolution_m: 0.1,95,95,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.sensing_metrics.spatial_resolution_m: 0.1,101,101,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,DIRECT,scenario_level.sensing_metrics.crb_crlb_value: 0.01,105,105,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,INDIRECT,scenario_level.sensing_metrics.crb_parameter: range,106,106,no_heading,True
d0794ac3d72d,2D|O_ISAC_061|performance_metrics,2D,O_ISAC_061,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type: rate_vs_rmse,108,108,no_heading,True
a0bca2a44537,2A|O_ISAC_062|observation_plane,2A,O_ISAC_062,observation_plane,INDIRECT,scenario_level.comm_metrics.osnr_db: 20,77,77,no_heading,False
caccdcbbe01a,2B|O_ISAC_062|channel_models,2B,O_ISAC_062,channel_models,DIRECT,scenario_level.channel_wireless.path_loss_model: lambertian,65,65,no_heading,True
caccdcbbe01a,2B|O_ISAC_062|channel_models,2B,O_ISAC_062,channel_models,NONE,scenario_level.channel_wireless.pointing_error_model: none,69,69,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,NONE,"reasoning_trace[0].value: The paper discusses a novel VLC-enabled anti-disturbance mechanism for 6-DoF SLAP detection to address environment disturbance via cross-domain cooperation between ""VLC"" and ""state sensing"". The system setup consists of a VLC-based SLAP detection system with NL LEDs and one UD equipped with a PD array.",2,2,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,NONE,study_level.enabling_tech.opa_present: False,26,26,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,NONE,study_level.key_contribution.key_contribution: A novel VLC-enabled anti-disturbance mechanism for 6-DoF SLAP detection,28,28,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,DIRECT,scenario_level.transmitter.tx_source_type: led,35,35,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,INDIRECT,scenario_level.enabling_tech_details.opa_num_emitters: 0,97,97,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_steering_range_deg: 0,98,98,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_beamwidth_deg: 0,99,99,no_heading,True
b798559844c7,2C|O_ISAC_062|transceiver_hardware,2C,O_ISAC_062,transceiver_hardware,INDIRECT,"quality_assessment.tqaf_notes: The paper provides a detailed analysis of the system model and the proposed algorithm, and the simulation results demonstrate the effectiveness of the algorithm.",108,108,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,NONE,scenario_level.channel_fiber.fibre_length_km: 0,59,59,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,NONE,scenario_level.channel_fiber.fibre_type: none,60,60,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0,61,61,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,NONE,scenario_level.channel_fiber.dispersion_ps_per_nm_km: 0,62,62,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,NONE,scenario_level.channel_fiber.nonlinearity_model: none,63,63,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,INDIRECT,scenario_level.channel_wireless.path_loss_model: lambertian,65,65,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.comm_metrics.spectral_efficiency_bps_hz: 1,73,73,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.comm_metrics.ber: 1e-06,74,74,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.comm_metrics.ber_target: 1e-06,75,75,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.sensing_metrics.range_resolution_m: 0.1,80,80,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.sensing_metrics.spatial_resolution_m: 0.1,86,86,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,DIRECT,scenario_level.sensing_metrics.crb_crlb_value: 0.1,90,90,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,INDIRECT,scenario_level.sensing_metrics.crb_parameter: range,91,91,no_heading,True
cbe9bee5edf7,2D|O_ISAC_062|performance_metrics,2D,O_ISAC_062,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type: rate_vs_rmse,93,93,no_heading,True
f863fc4871d5,2A|O_ISAC_063|observation_plane,2A,O_ISAC_063,observation_plane,DIRECT,scenario_level.comm_metrics.osnr_db: 25,88,88,no_heading,True
23f137787011,2B|O_ISAC_063|channel_models,2B,O_ISAC_063,channel_models,DIRECT,scenario_level.channel_wireless.pointing_error_model: gaussian_jitter,80,80,no_heading,True
ce9ef2d301b1,2C|O_ISAC_063|transceiver_hardware,2C,O_ISAC_063,transceiver_hardware,DIRECT,study_level.classification.oisac_medium_class: cabled_fibre,27,27,no_heading,True
ce9ef2d301b1,2C|O_ISAC_063|transceiver_hardware,2C,O_ISAC_063,transceiver_hardware,INDIRECT,study_level.enabling_tech.opa_present: False,36,36,no_heading,True
ce9ef2d301b1,2C|O_ISAC_063|transceiver_hardware,2C,O_ISAC_063,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_num_emitters: 10,111,111,no_heading,True
ce9ef2d301b1,2C|O_ISAC_063|transceiver_hardware,2C,O_ISAC_063,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_steering_range_deg: 10,112,112,no_heading,True
ce9ef2d301b1,2C|O_ISAC_063|transceiver_hardware,2C,O_ISAC_063,transceiver_hardware,DIRECT,scenario_level.enabling_tech_details.opa_beamwidth_deg: 1,113,113,no_heading,True
ce9ef2d301b1,2C|O_ISAC_063|transceiver_hardware,2C,O_ISAC_063,transceiver_hardware,NONE,quality_assessment.tqaf_notes: The paper provides a clear and detailed description of the method and experimental results.,126,126,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_length_km: 0.1,70,70,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_type: smf,71,71,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0.2,72,72,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.channel_fiber.dispersion_ps_per_nm_km: 17,73,73,no_heading,True
