entry_type,sheet_name,field_name,code_group,code,label_or_definition,decision_rule,data_type,required_stage,missing_rule,rq_mapping,phase_boundary,schema_version
value,,,comparison_operator,ge,Greater than or equal to.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_operator,approx,Approximately equal to.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_operator,range,Within a stated interval.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,6G_access,6G-oriented access/connectivity.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,indoor_positioning,Indoor positioning or navigation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,vehicular,Vehicular/V2X/transport.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,industrial,Industrial automation or monitoring.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,security,"Security, encryption or surveillance.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,environment_monitoring,Environmental monitoring.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,underwater,Underwater application.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,aerospace,"Aerospace, satellite or UAV application.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,datacenter,Datacenter/interconnect setting.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,optical_access_network,Optical access-network setting.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,healthcare,Healthcare or vital-sign application.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,smart_infrastructure,Smart infrastructure or built-environment monitoring.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,application_domain,other,Other application domain; note required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,OFDM,Orthogonal frequency-division multiplexing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,beamforming,Beamforming or beam steering.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,MIMO,Multiple-input multiple-output processing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,coherent_optics,Coherent optical modulation/detection.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,photonic_integration,Photonic integration or PIC.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,photonic_THz_generation,Photonically assisted THz/mmWave generation or processing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,ML_AI,Machine-learning or AI method.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,RIS_ORIS,"Reconfigurable intelligent surface, including optical RIS.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,OPA,Optical phased array.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,digital_twin,Digital-twin method or environment.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,fiber_DAS,Distributed fiber sensing/DAS technology.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,FMCW,Frequency-modulated continuous-wave method.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,enabling_technology,other,Other enabling technology; note required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,scalar,Single numerical value.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,range,Numerical interval.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,threshold,Bound or threshold.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,mean_SD,Mean and standard deviation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,curve,Graphical curve or surface.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,table,Tabulated values.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,result_representation,qualitative,Non-numerical result.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_status,explicit_quantitative,Quantitative coupled tradeoff is reported.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_status,partial,Only part of a tradeoff relationship is quantified.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_status,qualitative,Tradeoff is discussed without quantitative paired evidence.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_status,absent,Relevant source sections were reviewed and no tradeoff was reported.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_status,unclear,Tradeoff evidence cannot yet be resolved.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,explicit_curve,Tradeoff curve/surface.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,tabulated_pairs,Paired communication and sensing values.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,joint_optimization,Joint objective optimization.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,constraint_analysis,One domain appears as a constraint on the other.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,qualitative_discussion,Narrative tradeoff discussion.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,partial,Incomplete tradeoff evidence.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,absent,No evidence after review.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,tradeoff_evidence_type,unclear,Evidence remains unclear.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_comparability,directly_comparable,"Same metric, plane, similar scenario and validation condition.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_comparability,conditionally_comparable,Same metric family but conditions differ and must be stated.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_comparability,not_comparable,"Definition, plane or validation context prevents comparison.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_comparability,descriptive_only,Insufficient detail for numerical or operational comparison.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_admissibility,admissible,Direct comparison is methodologically defensible.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_admissibility,conditionally_admissible,Comparison is defensible only with explicit conditions.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_admissibility,not_admissible,Direct comparison would be misleading.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_admissibility,insufficient_information,Evidence is insufficient for a decision.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,open,Publicly accessible.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,supplementary,Available in supplementary material.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,on_request,Authors state availability on request.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,restricted,Restricted access.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,mentioned_no_access,Mentioned but no usable access route is reported.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,NR,Not reported.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,UNC,Unclear.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,availability_status,NA,Not applicable.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,parameter_reporting_status,complete,Parameters needed to reproduce the reported configuration are comprehensively stated.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,parameter_reporting_status,partial,"Some material parameters are stated, but one or more important elements are missing.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,parameter_reporting_status,insufficient,Reported parameters are not sufficient to reconstruct the configuration.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,parameter_reporting_status,NR,Repeatability parameters are not reported.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,parameter_reporting_status,UNC,Parameter completeness cannot yet be determined.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,parameter_reporting_status,NA,Not applicable.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,six_g_relevance,direct,The report explicitly frames the work for 6G.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,six_g_relevance,inferred,Technical context supports a 6G link without explicit primary framing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,six_g_relevance,weak,Only a limited or generic 6G connection is present.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,six_g_relevance,not_applicable,No meaningful 6G relevance code is applicable.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,evidence_use_role,primary_source,Designated primary extraction report.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,evidence_use_role,supplementary_source,Eligible companion report used only with explicit provenance.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,evidence_use_role,lineage_only,Known related report not used as primary technical evidence.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,source_access_status,yes,Local source exists and is readable.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,source_access_status,no,Local source is missing or unreadable.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,yes,Human reviewer confirms.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,no,Human reviewer rejects or identifies an error.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,unclear,Human reviewer cannot resolve from current evidence.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,not_applicable,Checklist item does not apply.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,approve,Pilot record accepted.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,revise,Pilot record requires revision.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,human_response,hold,Pilot record cannot yet be finalized.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,data_rate,Retain reported unit; optional normalized unit is bit/s with explicit formula.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,BER,Unitless probability/ratio; retain reported scientific notation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,spectral_efficiency,Canonical unit bit/s/Hz.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,latency,Canonical SI unit s; retain reported unit.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,SNR_OSNR_ESNR,Canonical display unit dB; do not conflate definitions.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,range_or_distance,Canonical SI unit m; retain reported unit.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,range_or_localization_error,Canonical SI unit m; preserve definition and statistic.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,range_resolution,Canonical SI unit m.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,velocity,Canonical SI unit m/s.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,frequency,Canonical SI unit Hz.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,probability,Unitless; preserve percentage versus proportion.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,canonical_unit_rule,angle,Retain deg/rad and record any conversion formula.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,FEC_threshold,FEC threshold; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,receiver_bandwidth,receiver bandwidth; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,occupied_bandwidth,occupied bandwidth; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,lens_focal_length,lens focal length; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,propagation_distance,propagation distance; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,intermediate_frequency,intermediate frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
