paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_199,4D,complex_field,CF,lexical,INDIRECT,"The concept of complex_field is related to the compensator and dispersion in the context, but it is not explicitly mentioned.","The compensator connected to the receiver section in the system mitigates the effects of dispersion. Dispersion causes signal distortion and limits the achievable data rates. A dispersion compensating fibre (DCF) component is used, and properties such as length and dispersion coefficient are configured to overcome the impact of signal dispersion.",326,326,"Engineering Science and Technology, an International Journal > • Pointing error sensing using FBG sensor > Compensator",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_199,4D,complex_field,CF,lexical,NONE,There is no mention or relation to the concept of complex_field in the given context.,"- [40] ""Dual-polarization multi-band OFDM versus single-carrier DP-QPSK for 100 Gb/s long-haul WDM transmission over legacy infrastructure."" Accessed: Jan. 25, 2022. [Online]. Available: [https://www.osapublishing.org/oe/fulltext.cfm?uri](https://www.osapublishing.org/oe/fulltext.cfm?uri=oe-21-14-16982%26id=259011)=oe-21- [14-16982](https://www.osapublishing.org/oe/fulltext.cfm?uri=oe-21-14-16982%26id=259011)&id=259011.",450,450,"Engineering Science and Technology, an International Journal > **Declaration of competing interest** > **References**",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_199,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct_detection,json,DIRECT,,,False
O_ISAC_200,4D,coherent,coherent detection,lexical,INDIRECT,"The concept 'coherent' is related to 'coherent detection' in the context of phase-OTDR, which is an indirect reference to the concept.","- <span id=""page-9-1""></span>[10] Y. Lu, T. Zhu, L. Chen, X. Bao, [Distributed](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb10) vibration sensor based on coherent detection of [phase-OTDR,](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb10) J. Lightw. Technol. 28 (22) (2010) 3243–3249.",398,398,*4.4.2. Non-trackable cases* > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_200,4D,coherent,coherent sensing,lexical,NONE,There is no mention of the concept 'coherent' in the provided context.,"- [21] S. Guerrier, K. Benyahya, C. Dorize, E. Awwad, H. Mardoyan, J. [Renaudier,](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb21) Vibration detection and [localization](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb21) in buried fiber cable after 80km of SSMF using digital coherent sensing system with [co-propagating](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb21) 600Gb/s WDM [channels,](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb21) in: Proc. OFC, San Diego, CA, 2022.",409,409,*4.4.2. Non-trackable cases* > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_200,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is related to the standard deviations $\sigma_{\Phi_{n,k}}$ and $\sigma_{\Psi_{n,k}}$, which represent the intensity of environmental fluctuations. However, the text does not directly discuss the concept of intensity_only, but rather its implications on the model.","Here,  $\Phi_{n,k}$  and  $\Psi_{n,k}$  are normally distributed with a mean of zero and standard deviations  $\sigma_{\Phi_{n,k}}$  and  $\sigma_{\Psi_{n,k}}$ , respectively, representing the intensity of environmental fluctuations. Larger values of  $\sigma_{\Phi_{n,k}}$  and  $\sigma_{\Psi_{n,k}}$  indicate more significant environmental changes. The model assumes a timescale for the dynamic polarization perturbation that is significantly slower than the DGD parameters  $\tau_n$ .",302,302,4. Physics-based machine learning for distributed polarization sensing > 4.1. Modified channel model,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_200,4D,intensity_only,magnitude,lexical,NONE,"The text does not mention the concept of intensity_only or any related ideas, and instead appears to be a list of references.","- [37] K.S.Y. Skarvang, S. Bjørnstad, R.A. Rørstadbotnen, K. [Bozorgebrahimi,](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb37) D.R. Hjelme, [Observation](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb37) of local small magnitude earthquakes using state of polarization monitoring in a 250km passive arctic submarine [communication](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb37) cable, in: Proc. Optical Fiber [Communication](http://refhub.elsevier.com/S1068-5200(24)00392-4/sb37) Conf., OFC, San Diego, CA, 2023.",426,426,*4.4.2. Non-trackable cases* > **References**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_200,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_202,4D,coherent,coherent sensing,fuzzy:86.66666666666667,NONE,"The text does not explicitly discuss the concept of coherence, and the context provided focuses on the experimental setup and parameters for investigating the impact of communication on covert sensing.",#### 3.1. The impact of communication on covert sensing,88,88,Integrated optical covert sensing and communication > 3. Results and Analysis > 3.1. The impact of communication on covert sensing,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_202,4D,intensity_only,intensity,lexical,INDIRECT,"The text discusses the Sagnac interferometer and its application in detecting vibrations, but it does not directly mention the concept of intensity_only. Instead, it explains how the phase changes and the resulting phase difference affect the output intensity, which is an indirect relation to the concept.","interferometer is placed in a silent environment, the optical paths of these two counter-propagating parts are identical, so when they are recombined and interfere with the sensing output, the output intensity does not change. In this experiment, a 1-meter-long fiber optic cable of the Sagnac loop is wound around a piezoelectric transducer (PZT) ring with a 130 kHz resonance frequency, which is used to generate the vibration signal and stretch the fiber, thus changing the phase of the transmitted light. When selecting a PZT, it is necessary to consider that its resonance frequency is as large as possible to avoid drowning the components of the null frequency. Due to the difference in the time taken by the clockwise and counterclockwise propagating lights to travel from the coupler to the location where vibration occurs, the phase changes experienced by the two are also different, resulting in a phase difference.",49,49,Integrated optical covert sensing and communication > 1. Introduction > 2. Principle and System Model,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_202,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly mentions 'optical intensity of the optical signal' and 'ASE-ASE beat noise, which results in the increase of the noise floor', directly discussing intensity.","where  $P_0$  is the optical intensity of the optical signal and  $N_{\rm sp}$  is the power spectral density of the ASE noise. The second part of Eq. (2) is the ASE-ASE beat noise, which results in the increase of the noise floor. In this setup,  $\Delta\Psi$  is set as  $\pi/2$ . Assuming the vibration signal is small, the alternating current part induced by vibration can be written as",67,67,Integrated optical covert sensing and communication > 1. Introduction > 2. Principle and System Model,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_202,4D,intensity_only,intensity,lexical,INDIRECT,"This snippet provides a mathematical equation to correlate the location of the vibration source with the null frequency of the zero-amplitude points from the frequency spectrum of the oscillation optical intensity. Although it mentions optical intensity, it does so in the context of a broader phenomenon, making the relation to intensity_only indirect.","where N is an integer. By identifying the null frequency  $f_{\rm null}$  of the zero-amplitude points from the frequency spectrum of the oscillation optical intensity, we could correlate the location of the vibration source according to",76,76,Integrated optical covert sensing and communication > 1. Introduction > 2. Principle and System Model,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_202,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly mentions 'vibration has little effect on the receiver with intensity detection' and 'intensity noise in direct detection', directly discussing intensity.","channel and that the performance of covert sensing remains consistent under these conditions. With different optical receivers, the sensitivity will be different. However, the vibration has little effect on the receiver with intensity detection. This is because vibration-induced phase changes cannot be converted into intensity noise in direct detection. In addition, the frequency of vibration is low relative to the covert communication signal.",128,128,Integrated optical covert sensing and communication > 3. Results and Analysis > 3.1. The impact of communication on covert sensing > 3.2. The impact of sensing on covert communication,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_202,4D,complex_field,CF,lexical,NONE,"The text does not directly mention or imply the concept of a 'complex_field'. It discusses a setup for a proof-of-concept experiment involving optical communication and sensing, but does not provide any information related to the concept in question.","**Fig. 1.** Setup of the proof-of-concept experiment. ASE, amplified spontaneous emission; PPG, pulse pattern generator; SMF, single-mode fiber; EDFA, erbium-doped fiber amplifier; PD, photon detector; OF, optical filter; BER, bit error rate; DCF, dispersion compensation fiber; TX, transmitter; RX, receiver.",39,39,Integrated optical covert sensing and communication > 1. Introduction > 2. Principle and System Model,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_202,4D,complex_field,CF,lexical,NONE,"Similar to the first snippet, this text does not mention or imply the concept of a 'complex_field'. It continues the description of the experimental setup and the roles of different components in the communication and sensing processes, without any reference to the concept.","In the sensing receiver, the received signal is filtered by an optical filter (OF) to suppress the public optical signal and out-of-band optical noise. After the signal output from the OF, it is amplified by an erbium-doped fiber amplifier (EDFA) and sent into a photon detector (PD) for vibration sensing along the fiber. In the communication receiver, the received signal is compressed by a dispersion compensation fiber (DCF) in the time domain, and then the compressed signal is filtered by an OF to suppress the public signal and noise. The filtered signal is then amplified by the EDFA and sent to the PD for detection. The detected signal is then fed into a bit error rate (BER) tester for performance testing.",43,43,Integrated optical covert sensing and communication > 1. Introduction > 2. Principle and System Model,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_202,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_203,4D,coherent,coherent measurement,fuzzy:85.0,NONE,"The concept 'coherent' is not mentioned or implied in the given snippet, which discusses the response speed of OPDs in optical communication.","The response speed of OPD plays a crucial role in optical communication, determining the data transmission speed, capacity, and accuracy of the wireless optical communication system. To accurately examine the response speed of ternary NIR OPDs and mitigate the overestimation, we introduced a steady-state current measurement in both dark and under 950 nm NIR light instead of the commonly reported TPC measurement. The temporal characteristics of ternary NIR OPDs are characterized under square wave pulses (950 nm, 20 kHz). The rise time (*t*rise) and fall time (*t*fall) are determined from the time interval for the photoresponse to rise/fall from 10% to 90% of steady-state values. The response time can be calculated as follows:",106,106,**3. High-Speed NIR OPDs for Optical Wireless Communication**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_203,4D,intensity_only,intensity,fuzzy:88.88888888888889,NONE,"The text discusses the operation mechanism of OPDs, their limitations, and potential applications, but does not directly relate to the concept of intensity_only.","Here, we fabricated the first flexible self-powered O-ISAC based on high-speed NIR OPDs, achieving high-sensitivity vital signs detection and high-speed optical communication through visible and NIR light. We first prepared high-speed NIR OPDs using an ultranarrow bandgap NFA, BTPSV-4F, achieving a broad photodetection ranging from 300 to 1100 nm. Combining the advantages of the halogenation of end groups and the concerns of the multiple-component strategy, we proposed using the identical central backbones as the host NFA along with a different halogenation end group as a third component to improve the optoelectronic performance of OPD. The similar chemical structures and absorption profiles of the third components and the host acceptors ensure the excellent compatibility of these two NFAs without spectral dilution effect. Here, we introduced BTPSV-4Cl NFA as the third component in the PCE-10:BTPSV-4F system to adjust the properties of active films. Consequently, the introduction of BTPSV-4Cl in the binary device efficiently tuned the film morphologies and reduced trap states and energetic disorders in photoactive films without spectra dilution effect. As a result, the ternary NIR OPD exhibits a remarkable specific detectivity (*D\**) of 6.50 × 1013 Jones and a −3 dB cutoff frequency of 1.02 MHz ( = 1050 nm) in self-powered mode, ranking as the highest response speed in the NIR region above 1000 nm among solutionprocessed self-powered OPDs. Furthermore, we successfully prepared a flexible self-powered O-ISAC by integrating semitransparent and regular OPDs on one flexible substrate, realizing simultaneous accurate heart pulse monitoring and high-speed optical wireless communication (OWC) under ambient visible, NIR light, and sunlight. The proposed flexible O-ISAC based on highperformance NIR OPDs, preserving optical communication and high-sensitivity vital signs monitoring across a broad spectrum with various intensities, will inspire a new generation of wireless technology to address the spectrum and sensing limitations of current RF technology, offering prospective and potential applications in healthcare, industrial IoT, autonomous vehicles and intelligent transportation, and defense and security.",51,51,**High-Speed Flexible Near-Infrared Organic Photodetectors for Self-Powered Optical Integrated Sensing and Communications**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_203,4D,intensity_only,intensity,fuzzy:88.88888888888889,INDIRECT,"The text mentions the use of 950 nm light for irradiating the Sen-OPD and detecting faint light passing through fingers, which indirectly relates to the concept of intensity_only by implying the measurement of light intensity.","Realizing simultaneous sensing and communication by sharing the same spectrum and hardware represents an inevitable trend in developing next-generation wireless networks. To demonstrate the effectiveness of our flexible O-ISAC for wearable electronics, as shown in **Figure 5**[a,](#page-7-0) we attach the flexible O-ISAC to a finger to simultaneously monitor pulse signals and receive highspeed modulated incident light for optical wireless communication. Com-OPD connects with the oscilloscope to receive the optical signals emitted from the LED modulated by the signal generator, while Sen-OPD detects the faint light passing through fingers. In addition to attaching to fingers, the flexible O-ISAC can be attached to other curved substrates for sensing and communication, such as mice and pens (Figure S31, Supporting Information). The semitransparent Sen-OPD exhibits a stable *I–T* curve when irradiating the Sen-OPD from the side of the Ag top electrode using 950 nm light (Figure S32, Supporting Information). When irradiating the finger using indoor ambient and 950 nm NIR light, the Sen-OPD exhibits clear PPG signals in self-powered mode (Figure [5b\)](#page-7-0). Moreover, the device shows distinct pulse signals under irradiation with various intensities in ambient light (0.45 to 3.17 mW cm<sup>−</sup>2) and sunlight (0.03 to 0.8 sun), which effectively broadens their practical applications (Figures S33 and S34, Supporting Information). Owing to the high flexibility of the Sen-OPD, it displays a stable and precise PPG waveform under bending with a radius of 7.5 mm (Figure [5c\)](#page-7-0). By analyzing the PPG data using the Fast Fourier Transform (FFT), we can convert the time domain of the PPG signals into the frequency domain to obtain the heart rate (HR) and respiration rate (RR).[\[52\]](#page-9-0) As shown in Figure [5d,](#page-7-0) the peak at the frequency of 0.33 Hz in the FFT waveform represents the RR of 20 breaths per minute (bpm), while the high-amplitude peak observed at the frequency of 1.03 Hz corresponds to the HR of 62 bpm. After walking slowly for 5 min, the RR and HR increase to 40 and 100 bpm, respectively, which exhibits a high consistency with the commercial smartwatches (Figure S35, Supporting Information). Visible and NIR LEDs can emit high-frequency light signals by coding the information using a signal generator via the American Standard Code for Information Interchange (ASCII). These optical signals are converted into electric signals via OPD and displayed on the oscilloscope. As shown in Figure [5e](#page-7-0) and Figure S36 (Supporting Information), the flexible O-ISAC successfully transmits the PPG results using ambient and NIR light in self-powered mode: 'HR:62; RR:20′. To confirm the practical applications of the flexible O-ISAC, we designed a readout integrated circuit for optical communication (Figure S37, Supporting Information), achieving real-time audio transmission via O-ISAC under ambient visible and NIR light (Video S1 and Video S2, Supporting Information). Owing to the high-speed optical communication and high-sensitivity optical sensing functions, the flexible O-ISAC displays significant potential applications in intelligent medical care, remote surgery, and IoT that require highspeed data transmission and high-sensitivity sensing (Figure [5f\)](#page-7-0). Moreover, these encouraging findings directly prove that flexible O-ISAC has significant potential to revolutionize next-generation",138,138,**4. Device Architecture and Optoelectronic Performance of Flexible O-ISAC** > **5. Applications of Flexible O-ISAC System**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_203,4D,intensity_only,intensity,lexical,NONE,"The text discusses the fabrication and performance of a flexible self-powered O-ISAC based on high-performance NIR OPDs, but does not directly relate to the concept of intensity_only.","In conclusion, we have successfully fabricated a flexible selfpowered O-ISAC based on high-performance NIR OPDs, simultaneously realizing optical sensing and communication under ambient visible and NIR light. We introduce the narrow-bandgap BTPSV-4Cl NFA into the PCE-10:BTPSV-4F system to finely tune the film morphology, efficiently reducing trap states and energetic disorders and significantly improving sensitivity and response speed. The resulting NIR OPD exhibits a broad photodetection ranging from 300 to 1100 nm comparable to Si PD, *D\** of over 1013 Jones, and -3 dB cutoff frequency above 1 MHz ( = 1050 nm) in self-powered mode, ranking as the fastest among solution-processed self-powered OPDs in the NIR II region above 1000 nm. After working in ambient (light intensity 3.17 mW cm<sup>−</sup>2) for 27 000 cycles, the device can maintain over 99% initial photoresponse. More importantly, the flexible NIR OPD demonstrates negligible performance degradation (*<*0.1%) after mechanical bending 500 cycles. Based on the outstanding performance of the NIR OPD, a flexible O-ISAC, fabricated by integrating regular and semitransparent OPDs, realizes simultaneous accurate vital signs monitoring and high-speed data transmission under ambient visible and NIR lighting conditions without energy consumption. We believe the novel self-powered O-ISAC based on high-speed NIR OPDs will revolutionize ISAC <span id=""page-8-0""></span>**[www.advancedsciencenews.com](http://www.advancedsciencenews.com) [www.afm-journal.de](http://www.afm-journal.de)**",148,148,**4. Device Architecture and Optoelectronic Performance of Flexible O-ISAC** > **5. Applications of Flexible O-ISAC System** > **6. Conclusion**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_203,4D,intensity_only,intensity,fuzzy:88.88888888888889,NONE,"The text describes the device fabrication process, including the preparation of materials and the formation of thin films, but does not directly relate to the concept of intensity_only.","*Characterizations*: OPDs were tested in an electromagnetic shielding box to reduce external electromagnetic interference, with all tests conducted in the air. A semiconductor device analyzer (KEYSIGHT, B1500A) recorded dark current and photocurrent. The noise current was conducted using the semiconductor analyzer and then digitized using FFT analysis. EQE measurements were performed over a range of 300–1100 nm using an Enlitech QE-R EQE system, which was equipped with a standard Si diode. The transient response was captured by a digital oscilloscope (Tektronix MDO32), using square wave pulse light generated by a function generator (RIGOL, DG 1022). A series of light intensities, calibrated by an optical power meter (PM100D) coupled with a Si detector (S121C), was used to measure the linear dynamic range under these conditions. Thin-film thicknesses were determined using a Dektak 150 surface profiler. Current signals of the flexible OPD arrays were also tested using the semiconductor device analyzer.",160,160,**7. Experimental Section**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_203,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_206,4D,imdd,instant messaging and data download,fuzzy:100.0,NONE,The provided snippet does not contain any direct or indirect mention of the concept 'imdd'. It appears to be a mathematical expression related to matrix operations and does not provide any relevant information about 'imdd'.,and,361,361,"<span id=""page-4-5""></span><span id=""page-4-4""></span> $\mathcal{P}.1\text{-}2$ : Optimization for communication's analog part",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_206,4D,intensity_only,intensity,lexical,NONE,"The concept 'intensity_only' is not directly or indirectly related to the provided snippet, which discusses a relative MSE threshold and digital combiner in the context of communication systems.","the sensing interference intensity may vary significantly with different channel realizations, it is difficult to determine a fixed MSE threshold remaining proper under all channel conditions. Therefore, we introduce a relative MSE threshold related to  $\boldsymbol{H}_{\mathrm{C}}$  and  $\boldsymbol{H}_{\mathrm{S}}$  as follows:",168,168,B. Communication Performance Criterion,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_206,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_218,4D,intensity_only,intensity only,fuzzy:85.71428571428572,INDIRECT,"The text discusses the performance of various reflective materials and their back-reflection efficiency, but does not directly mention intensity_only. However, it implies a relationship between reflectivity and intensity, making it an indirect reference.","The 3M flexible micro-prism array reflective sheet presents a different performance curve. Its absolute reflectivity is the lowest in the 0–70 cm test range, but its intensity roll-off as a function of lateral displacement is the most gradual of the tested materials, indicating a wider off-axis response range.",212,212,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > B. Retro-reflector and OOK Frequency Selection",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_218,4D,intensity_only,intensity,lexical,INDIRECT,"The passage talks about the combined performance of different corner cubes and LC shutters, including their total optical reflectance and reflected optical intensity. Although it does not explicitly state 'intensity_only', the context suggests an indirect connection to the concept.","With a 5V-driven TN shutter (Fig. 7b), the hollow aluminum (Al) coated corner cube exhibited the highest combined performance. With a 10V-driven TN shutter (Fig. 7c), the hollow Alcoated prism also showed the highest performance; however, the total reflected optical intensity of the system was lower compared to the 5V case.",225,225,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > B. Retro-reflector and OOK Frequency Selection",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_218,4D,intensity_only,intensity,lexical,INDIRECT,"This snippet mentions the reflected intensity for a specific configuration and its attenuation with lateral displacement. It also discusses the optimal configuration for active modulation applications, which involves the integration of a LC and its impact on intensity. The connection to 'intensity_only' is indirect but relevant.",Tests with the PDLC are shown in Fig. 7e. The reflected intensity for this configuration attenuated rapidly with lateral displacement.,229,229,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > B. Retro-reflector and OOK Frequency Selection",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_218,4D,intensity_only,intensity,lexical,NONE,"The text describes an indirect measurement scheme to evaluate the expected received signal intensity and characterizes the DC signal profile for the retro-reflected path. However, it does not explicitly relate to 'intensity_only' as it focuses on the measurement approach rather than the concept itself.","Alternatively, in this work, we adopt an indirect measurement scheme to evaluate and extrapolate the expected received signal intensity. This approach leverages a clear division of functions between two distinct receiver types, each selected based on its specific characteristics, as illustrated in the bottom panel of Fig. 4a.",249,249,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > C. Light Reader",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_218,4D,intensity_only,intensity,lexical,INDIRECT,"The concept 'intensity_only' is related to the measurement of optical intensity distribution, but the text does not directly focus on intensity alone. Instead, it discusses the setup and methodology for measuring the received optical intensity distribution across various positions, which is an indirect approach to understanding intensity.","The distance of 5 m closely corresponds to the typical ceiling height of a modern warehouse. Using this comprehensive experiment, we employed our combined light source and photodetector setup to measure the received optical intensity distribution across various positions on the ground. The measured signal intensity will serve as one of the key parameters for our simulation studies.",253,253,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > C. Light Reader",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_218,4D,complex_field,CF,lexical,INDIRECT,"The provided context mentions various research papers and articles related to optical wireless communications, integrated sensing and communication, and retroreflective optical ISAC, but does not directly mention the concept of complex_field. However, the topics discussed are related to complex fields in the context of optical communications and signal processing.","- [7] Y. Cui, C. Chen, Y. Cai, Z. Zeng, M. Liu, J. Ye, S. Shao, and H. Haas, ""Retroreflective optical ISAC using OFDM: channel modeling and performance analysis,"" *Optics Letters*, vol. 49, no. 15, p. 4214, Aug. 2024. [Online]. Available: https://opg.optica.org/abstract. cfm?URI=ol-49-15-4214",366,366,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > B. Impact of OSR and SNR on Peak Detection Accuracy > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_218,4D,complex_field,CF,lexical,NONE,"The provided context primarily consists of links to product pages and online resources for retroreflector prisms and other optical components, without any direct or indirect mention of complex_field or related concepts.","- [20] ""Specular Retroreflector Prisms."" [Online]. Available: https://www. thorlabs.com/newgrouppage9.cfm?objectgroup id=13580",379,379,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > B. Impact of OSR and SNR on Peak Detection Accuracy > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_218,4D,complex_field,CF,lexical,NONE,"The context includes links to product pages for optical components such as retroreflector prisms and photodiodes, as well as a mention of reflective sheeting, but does not contain any information related to complex_field.",- [24] I. Thorlabs. (2025) Specular retroreflector prisms. Accessed: 2025-10- 12. [Online]. Available: https://www.thorlabs.com/newgrouppage9.cfm? objectgroup id=13580,383,383,"2 A DC current, and provides a 5 GHz bandwidth—sufficient to accommodate the OFDM signal spectrum. > B. Impact of OSR and SNR on Peak Detection Accuracy > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_218,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_219,4D,intensity_only,intensity,lexical,INDIRECT,"The concept 'intensity_only' is related to the enhancement of the intensity of the reflected optical signal, which is mentioned in the context of RO-ISAC. However, the text does not directly focus on 'intensity_only' but rather discusses various aspects of RO-ISAC systems, making the connection indirect.","Lately, retroreflective optical ISAC (RO-ISAC) has been further proposed which introduces a retroreflective module such as corner cube reflector (CCR) to enhance the intensity of the reflected optical signal via light retroreflection [6]. Although RO-ISAC reveals its potential for future 6G networks, the research of RO-ISAC is still at the early stage which mainly focuses on the topics such as channel modeling, waveform design, bidirectional transmission, etc. For channel modeling in RO-ISAC systems, both a point source model and an area source model of the reflected sensing channel were proposed in [6]. For waveform design in RO-ISAC systems, multiple integrated waveforms were proposed such as pulse sequence sensing and pulse position modulation (PSS-PPM) [7], integrated pulse amplitude modulation (PAM) [8], orthogonal frequency division multiplexing (OFDM) waveforms [9]–[11], hybrid PAM and OFDM waveform [12], OFDM-embedded maximum length sequence (OFDM-MLS) [13], and so on. For bidirectional transmission in RO-ISAC systems, time division duplexing based half-duplex bidirectional transmission was proposed in [14] and wavelength division duplexing based fullduplex bidirectional transmission was proposed in [12]. Moreover, an optical integrated communication, sensing, and power transfer (O-ICSPT) system was experimentally validated in [15], which further integrates wireless optical power transfer into the RO-ISAC system. As can be found from the existing literature, the current RO-ISAC research mostly considers a point-to-point RO-ISAC system which only performs singleuser communication and single-target sensing. However, practical RO-ISAC systems might consist of multiple users and hence both multiuser communication and multi-target sensing should be considered in RO-ISAC systems [16].",27,27,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_219,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly discusses modulating the 'intensity of the light emitted by the laser diode (LD) transmitter' and using a photo-detector (PD) to convert the detected optical signal into an electrical signal, directly implying the use of intensity for communication and sensing.","After digital-to-analog (D/A) conversion, the OFDM-MLS-CIM signal is further combined with a direct current (DC) bias and the resultant signal is employed to modulate the intensity of the light emitted by the laser diode (LD) transmitter. At each user receiver, a photo-detector (PD) is adopted to convert the detected optical signal into an electrical signal and analog-todigital (A/D) conversion is further conducted to obtain a digital OFDM-MLS-CIM signal. Subsequently, time synchronization is executed and OFDM-MLS-CIM demodulation is performed to recover the transmitted bits for each user. The detailed procedures of OFDM-MLS-CIM modulation and demodulation will be discussed in Subsection II.B.",88,88,I. INTRODUCTION > II. PRINCIPLE > *A. System Principle*,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_219,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
