study_id,study_citation_key,report_id,screening_record_id,report_citation_key,report_citation_command,report_evidence_role,report_relation_code,report_role,title,authors,year,venue,doi,source_url,document_type,extracted_evidence_row_count,extracted_metric_row_count,governed_tradeoff_row_count,report_specific_guardrail_metric_count,pending_human_token_count_all_statuses,pending_human_token_resolved_or_approved_count,unresolved_pending_human_row_count,unresolved_pending_human_row_count_companion_lineage_gate,synthesis_use_gate,provenance_status,provenance_note
STC-SINGLETON-SCR-00904,OISAC_SCR00904,RPT-SCR-00904-01,SCR-00904,OISAC_SCR00904,\cite{OISAC_SCR00904},primary_source,none,standalone_primary_report,Gaussian Pulse-Based PSS-PPM Scheme for Optical Integrated Sensing and Communication Systems,F. Tian; J. Zhao; Y. Zhang; G. Zheng; T. Xu,2025,2025 Asia Communications and Photonics Conference (ACP),10.1109/acp66871.2025.11350501,https://doi.org/10.1109/acp66871.2025.11350501,IEEE Conferences,10,13,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00904 supplies 10 evidence, 13 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00905,OISAC_SCR00905,RPT-SCR-00905-01,SCR-00905,OISAC_SCR00905,\cite{OISAC_SCR00905},primary_source,none,standalone_primary_report,Retroreflective Optical ISAC Supporting 3D Positioning in Indoor Environments,H. Wang; Z. Zeng; C. Chen; B. Zhu; S. Shao; M. Liu,2024,2024 Asia Communications and Photonics Conference (ACP) and International Conference on Information Photonics and Optical Communications (IPOC),10.1109/acp/ipoc63121.2024.10809915,https://doi.org/10.1109/acp/ipoc63121.2024.10809915,IEEE Conferences,10,16,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00905 supplies 10 evidence, 16 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00906,OISAC_SCR00906,RPT-SCR-00906-01,SCR-00906,OISAC_SCR00906,\cite{OISAC_SCR00906},primary_source,none,standalone_primary_report,Quantum Optical Integrated Sensing and Communication With Homodyne BPSK Detection,I. Krikidis,2026,IEEE Wireless Communications Letters,10.1109/lwc.2026.3654015,https://doi.org/10.1109/lwc.2026.3654015,IEEE Journals,14,23,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00906 supplies 14 evidence, 23 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00908,OISAC_SCR00908,RPT-SCR-00908-01,SCR-00908,OISAC_SCR00908,\cite{OISAC_SCR00908},primary_source,none,standalone_primary_report,Optical ISAC: Fundamental Performance Limits and Transceiver Design,A. G. Khorasgani; M. Mirmohseni; A. Elzanaty,2024,2024 IEEE Globecom Workshops (GC Wkshps),10.1109/gcwkshp64532.2024.11101062,https://doi.org/10.1109/gcwkshp64532.2024.11101062,IEEE Conferences,16,25,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00908 supplies 16 evidence, 25 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00909,OISAC_SCR00909,RPT-SCR-00909-01,SCR-00909,OISAC_SCR00909,\cite{OISAC_SCR00909},primary_source,none,standalone_primary_report,Free Space Optical Integrated Sensing and Communication Based on LFM and CPM,Y. Wen; F. Yang; J. Song; Z. Han,2024,IEEE Communications Letters,10.1109/lcomm.2023.3332658,https://doi.org/10.1109/lcomm.2023.3332658,IEEE Journals,16,26,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00909 supplies 16 evidence, 26 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00910,OISAC_SCR00910,RPT-SCR-00910-01,SCR-00910,OISAC_SCR00910,\cite{OISAC_SCR00910},primary_source,none,standalone_primary_report,Optical Integrated Sensing and Communication for Cooperative Mobile Robotics: Design and Experiments,S. Wang; H. Chen,2023,"2023 21st International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks (WiOpt)",10.23919/wiopt58741.2023.10349823,https://doi.org/10.23919/wiopt58741.2023.10349823,IEEE Conferences,17,30,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00910 supplies 17 evidence, 30 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00912,OISAC_SCR00912,RPT-SCR-00912-01,SCR-00912,OISAC_SCR00912,\cite{OISAC_SCR00912},primary_source,none,standalone_primary_report,Flexible Waveform Design for RO-ISAC Based on OFDM-Embedded Maximum Length Sequence,J. Du; C. Chen; Z. Zeng; D. Wang; J. Ye; J. Song; H. Haas,2025,IEEE Wireless Communications Letters,10.1109/lwc.2025.3593253,https://doi.org/10.1109/lwc.2025.3593253,IEEE Journals,12,24,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00912 supplies 12 evidence, 24 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00913,OISAC_SCR00913,RPT-SCR-00913-01,SCR-00913,OISAC_SCR00913,\cite{OISAC_SCR00913},primary_source,none,standalone_primary_report,Pulse Sequence Sensing and Pulse Position Modulation for Optical Integrated Sensing and Communication,Y. Wen; F. Yang; J. Song; Z. Han,2023,IEEE Communications Letters,10.1109/lcomm.2023.3270184,https://doi.org/10.1109/lcomm.2023.3270184,IEEE Journals,12,18,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00913 supplies 12 evidence, 18 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00914,OISAC_SCR00914,RPT-SCR-00914-01,SCR-00914,OISAC_SCR00914,\cite{OISAC_SCR00914},primary_source,none,standalone_primary_report,Optical Integrated Sensing and Communication System Based on Combination of OIRS and PD Array for Mobile Scenarios,H. Wang; Z. Zhang; Y. Ge; B. Zhu,2024,IEEE Transactions on Wireless Communications,10.1109/twc.2024.3484569,https://doi.org/10.1109/twc.2024.3484569,IEEE Journals,12,25,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00914 supplies 12 evidence, 25 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00915,OISAC_SCR00915,RPT-SCR-00915-01,SCR-00915,OISAC_SCR00915,\cite{OISAC_SCR00915},primary_source,none,standalone_primary_report,UAV-Aided Flying Retroreflective Optical ISAC with Angle Diversity Transmitters,W. Wang; H. Wang; Z. Zeng; C. He; C. Chen,2025,2025 30th OptoElectronics and Communications Conference (OECC) and 2025 International Conference on Photonics in Switching and Computing (PSC),10.23919/oecc/psc62146.2025.11110803,https://doi.org/10.23919/oecc/psc62146.2025.11110803,IEEE Conferences,10,17,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00915 supplies 10 evidence, 17 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00916,OISAC_SCR00916,RPT-SCR-00916-01,SCR-00916,OISAC_SCR00916,\cite{OISAC_SCR00916},primary_source,none,standalone_primary_report,Optical Integrated Sensing and Communication Lidar Based on RBPSK-FMCW Joint Waveform and Optical Phased Array,Y. Chen; W. Zhang; Z. Shen; Y. Long; M. Ye; Y. Yu; C. Wang,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3667571,https://doi.org/10.1109/jlt.2026.3667571,IEEE Journals,12,31,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00916 supplies 12 evidence, 31 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00917,OISAC_SCR00917,RPT-SCR-00917-01,SCR-00917,OISAC_SCR00917,\cite{OISAC_SCR00917},primary_source,none,standalone_primary_report,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions,M. Nafees; M. Baniasadi; J. R. Hopgood; M. Safari; J. S. Thompson,2025,2025 IEEE Wireless Communications and Networking Conference (WCNC),10.1109/wcnc61545.2025.10978163,https://doi.org/10.1109/wcnc61545.2025.10978163,IEEE Conferences,11,19,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00917 supplies 11 evidence, 19 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00918,OISAC_SCR00918,RPT-SCR-00918-01,SCR-00918,OISAC_SCR00918,\cite{OISAC_SCR00918},primary_source,none,standalone_primary_report,"Multiuser Retroreflective Optical ISAC: Waveform Design, Joint Sensing and Multiple Access",W. Wang; C. Chen; H. Wang; Z. Zeng; D. Wang; J. Ye; M. Kong; M. Liu; H. Haas,2026,Journal of Lightwave Technology,10.1109/jlt.2025.3642513,https://doi.org/10.1109/jlt.2025.3642513,IEEE Journals,12,24,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00918 supplies 12 evidence, 24 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00919,OISAC_SCR00919,RPT-SCR-00919-01,SCR-00919,OISAC_SCR00919,\cite{OISAC_SCR00919},primary_source,none,standalone_primary_report,Full-Duplex RO-ISAC System: Wavelength Division Duplexing and Hybrid Waveform Design,S. Chen; C. Chen; Z. Zeng; Y. Yang; H. Haas,2025,IEEE Photonics Technology Letters,10.1109/lpt.2025.3570997,https://doi.org/10.1109/lpt.2025.3570997,IEEE Journals,11,18,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00919 supplies 11 evidence, 18 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00920,OISAC_SCR00920,RPT-SCR-00920-01,SCR-00920,OISAC_SCR00920,\cite{OISAC_SCR00920},primary_source,none,standalone_primary_report,Experimental Demonstration of Multi-User Full-Duplex RO-ISAC System,S. Chen; Z. Zeng; C. Chen,2025,2025 Asia Communications and Photonics Conference (ACP),10.1109/acp66871.2025.11349803,https://doi.org/10.1109/acp66871.2025.11349803,IEEE Conferences,13,25,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00920 supplies 13 evidence, 25 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00922,OISAC_SCR00922,RPT-SCR-00922-01,SCR-00922,OISAC_SCR00922,\cite{OISAC_SCR00922},primary_source,none,standalone_primary_report,Leveraging ISAC for Adaptive Cell Zooming in Mixed FSO-RF Networks,M. Nafees; M. Baniasadi; J. R. Hopgood; M. Safari; J. S. Thompson,2025,"2025 IEEE 36th International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)",10.1109/pimrc62392.2025.11274730,https://doi.org/10.1109/pimrc62392.2025.11274730,IEEE Conferences,16,24,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00922 supplies 16 evidence, 24 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00925,OISAC_SCR00925,RPT-SCR-00925-01,SCR-00925,OISAC_SCR00925,\cite{OISAC_SCR00925},primary_source,none,standalone_primary_report,Performance Analysis of NOMA-Assisted Optical OFDM ISAC Systems with Clipping Distortion,N. N. Luong; C. T. Nguyen; T. V. Pham,2026,2026 IEEE Wireless Communications and Networking Conference (WCNC),10.1109/wcnc65185.2026.11555373,https://doi.org/10.1109/wcnc65185.2026.11555373,IEEE Conferences,17,31,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00925 supplies 17 evidence, 31 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00926,OISAC_SCR00926,RPT-SCR-00926-01,SCR-00926,OISAC_SCR00926,\cite{OISAC_SCR00926},primary_source,none,standalone_primary_report,LACO-OFDM-Based Optical ISAC System Design and Performance Analysis,B. Li; J. Wang; Y. Gao; J. Lian; B. Lian,2026,IEEE Internet of Things Journal,10.1109/jiot.2026.3679668,https://doi.org/10.1109/jiot.2026.3679668,IEEE Journals,18,29,5,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00926 supplies 18 evidence, 29 metric, and 5 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00937,OISAC_SCR00937,RPT-SCR-00937-01,SCR-00937,OISAC_SCR00937,\cite{OISAC_SCR00937},primary_source,none,standalone_primary_report,Simulation of Constant-Envelope THz Integrated Sensing and Communication System Based on Photonics with 2D Positioning,Y. Liu; X. Deng; N. Zhong; X. Zou; W. Pan; L. Yan,2024,2024 Asia Communications and Photonics Conference (ACP) and International Conference on Information Photonics and Optical Communications (IPOC),10.1109/acp/ipoc63121.2024.10809603,https://doi.org/10.1109/acp/ipoc63121.2024.10809603,IEEE Conferences,12,27,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00937 supplies 12 evidence, 27 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00941,OISAC_SCR00941,RPT-SCR-00941-01,SCR-00941,OISAC_SCR00941,\cite{OISAC_SCR00941},primary_source,none,standalone_primary_report,Joint Design of Optical Phased Array Beamforming and OFDM Waveform in Optical Wireless Integrated Sensing and Communication,Y. Wen; F. Yang; J. Song; Z. Han,2026,IEEE Transactions on Wireless Communications,10.1109/twc.2025.3647104,https://doi.org/10.1109/twc.2025.3647104,IEEE Journals,38,12,5,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00941 supplies 38 evidence, 12 metric, and 5 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00943,OISAC_SCR00943,RPT-SCR-00943-01,SCR-00943,OISAC_SCR00943,\cite{OISAC_SCR00943},primary_source,none,standalone_primary_report,Monolithic III-Nitride Photonic Circuit for Integrated Sensing and Communication System,Y. Jiang; M. Xie; Z. Shi; Y. Wang,2023,2023 20th China International Forum on Solid State Lighting & 2023 9th International Forum on Wide Bandgap Semiconductors (SSLCHINA: IFWS),10.1109/sslchinaifws60785.2023.10399712,https://doi.org/10.1109/sslchinaifws60785.2023.10399712,IEEE Conferences,10,15,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00943 supplies 10 evidence, 15 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00944,OISAC_SCR00944,RPT-SCR-00944-01,SCR-00944,OISAC_SCR00944,\cite{OISAC_SCR00944},primary_source,none,standalone_primary_report,Heterogeneous Integrated III-V-on-Soi Transmitter for 6G FiWi mmWave/FSO Integrated Sensing and Communication,A. Safiriyu; M. Vargemidou; C. Vagionas; J. Ramirez; F. Salim; N. Pleros; A. Miliou; A. -L. Billabert; C. Algani,2025,2025 European Conference on Optical Communications (ECOC),10.1109/ecoc66593.2025.11263375,https://doi.org/10.1109/ecoc66593.2025.11263375,IEEE Conferences,12,25,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00944 supplies 12 evidence, 25 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00949,OISAC_SCR00949,RPT-SCR-00949-01,SCR-00949,OISAC_SCR00949,\cite{OISAC_SCR00949},primary_source,none,standalone_primary_report,Double-effect DNN-based DBP Scheme for Integrated Sensing and Communications (ISAC),F. Li; X. Zhou; Q. Fan; Y. Gao; J. Huo; J. Yuan; K. Long,2022,2022 Optical Fiber Communications Conference and Exhibition (OFC),,https://ieeexplore.ieee.org/document/9748683,IEEE Conferences,10,21,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00949 supplies 10 evidence, 21 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00953,OISAC_SCR00953,RPT-SCR-00953-01,SCR-00953,OISAC_SCR00953,\cite{OISAC_SCR00953},primary_source,none,standalone_primary_report,A Beam-Scannable Photonic THz-ISAC System Based on Risley Prisms,Z. Lyu; L. Zhang; H. Zhang; Z. Yang; H. Yang; C. Zhang; V. Bobrovs; X. Pang; O. Ozolins; X. Yu,2023,2023 Asia Communications and Photonics Conference/2023 International Photonics and Optoelectronics Meetings (ACP/POEM),10.1109/acp/poem59049.2023.10368958,https://doi.org/10.1109/acp/poem59049.2023.10368958,IEEE Conferences,11,21,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00953 supplies 11 evidence, 21 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00954,OISAC_SCR00954,RPT-SCR-00954-01,SCR-00954,OISAC_SCR00954,\cite{OISAC_SCR00954},primary_source,none,standalone_primary_report,Signal-Signal Beating Interference: From Destructive to Constructive for Photonic THz Integrated Sensing and Communication System Using Self-Coherent OFDM,F. Liu; X. Zou; N. Zhong; X. Deng; L. Yan; W. Pan,2026,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2025.3638469,https://doi.org/10.1109/tmtt.2025.3638469,IEEE Journals,11,24,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00954 supplies 11 evidence, 24 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00959,OISAC_SCR00959,RPT-SCR-00959-01,SCR-00959,OISAC_SCR00959,\cite{OISAC_SCR00959},primary_source,none,standalone_primary_report,Fiber Events Recognition in Integrated Sensing and Communication Systems Based on Signal State of Polarization Analysis,J. C. Wang; T. Y. Liu; J. H. Zhou,2025,2025 Photonics & Electromagnetics Research Symposium - Fall (PIERS-Fall),10.23919/piers-fall62445.2025.11394123,https://doi.org/10.23919/piers-fall62445.2025.11394123,IEEE Conferences,17,29,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00959 supplies 17 evidence, 29 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00965,OISAC_SCR00965,RPT-SCR-00965-01,SCR-00965,OISAC_SCR00965,\cite{OISAC_SCR00965},primary_source,none,standalone_primary_report,Microwave Photonics Empowered Minimalist Base Station for Integrated Sensing and Communication via Cascaded Intensity and Phase Modulation,S. Chen; Z. Tang; L. Zhang; Y. Zhang; M. Wang; Z. Zeng; H. Li; Z. Zhang; Y. Liu,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3692563,https://doi.org/10.1109/jlt.2026.3692563,IEEE Journals,20,41,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00965 supplies 20 evidence, 41 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00970,OISAC_SCR00970,RPT-SCR-00970-01,SCR-00970,OISAC_SCR00970,\cite{OISAC_SCR00970},primary_source,none,standalone_primary_report,Spectral-Efficient Frequency-Division Photonic Millimeter-Wave Integrated Sensing and Communication System Using Improved Sparse LFM Sub-Bands Fusion,N. Zhong; P. Li; W. Bai; W. Pan; L. Yan; X. Zou,2023,Journal of Lightwave Technology,10.1109/jlt.2023.3265799,https://doi.org/10.1109/jlt.2023.3265799,IEEE Journals,14,27,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00970 supplies 14 evidence, 27 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00974,OISAC_SCR00974,RPT-SCR-00974-01,SCR-00974,OISAC_SCR00974,\cite{OISAC_SCR00974},primary_source,none,standalone_primary_report,Bit Inversion Probabilistic Shaping Enabling Performance Tradeoff in Photonics-Aided Millimeter-Wave OFDM Integrated Sensing and Communication Systems,Z. Wang; W. Ji; H. Chang; Y. Li; J. Zhang; M. Lei; M. Zhu; J. Liu,2026,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2025.3643433,https://doi.org/10.1109/tmtt.2025.3643433,IEEE Journals,15,28,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00974 supplies 15 evidence, 28 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00975,OISAC_SCR00975,RPT-SCR-00975-01,SCR-00975,OISAC_SCR00975,\cite{OISAC_SCR00975},primary_source,none,standalone_primary_report,Radar-Centric Photonic Terahertz Integrated Sensing and Communication System Based on LFM-PSK Waveform,Z. Lyu; L. Zhang; H. Zhang; Z. Yang; H. Yang; N. Li; L. Li; V. Bobrovs; O. Ozolins; X. Pang; X. Yu,2023,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2023.3267546,https://doi.org/10.1109/tmtt.2023.3267546,IEEE Journals,15,27,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00975 supplies 15 evidence, 27 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00977,OISAC_SCR00977,RPT-SCR-00977-01,SCR-00977,OISAC_SCR00977,\cite{OISAC_SCR00977},primary_source,none,standalone_primary_report,Photonics Terahertz Dual-Band Anti-Jamming Integrated Sensing and Communication System Empowered by Permutation Frequency Hopping,N. Zhong; W. Bai; X. Zou; J. Deng; F. Liu; B. Ge; J. Hu; Y. Wu; T. He; W. Pan; L. Yan,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3651745,https://doi.org/10.1109/jlt.2026.3651745,IEEE Journals,12,21,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00977 supplies 12 evidence, 21 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00979,OISAC_SCR00979,RPT-SCR-00979-01,SCR-00979,OISAC_SCR00979,\cite{OISAC_SCR00979},primary_source,none,standalone_primary_report,Demonstration of Integrated Sensing and Communications in an ARoF-Based Radar System Utilizing Pulse Position Modulation,S. Migla; N. Tihomorskis; K. Rubuls; D. Cirjulina; I. Murans; V. Kurtenoks; J. Braunfelds; S. Spolitis; O. Ozolins; D. Vovchuk; T. Salgals; P. Ginzburg; V. Bobrovs; A. Aboltins,2026,IEEE Access,10.1109/access.2026.3693952,https://doi.org/10.1109/access.2026.3693952,IEEE Journals,13,24,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00979 supplies 13 evidence, 24 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00980,OISAC_SCR00980,RPT-SCR-00980-01,SCR-00980,OISAC_SCR00980,\cite{OISAC_SCR00980},primary_source,none,standalone_primary_report,Interference Cancellation for Optical Wireless ISAC Based on Optical Phased Array,Y. Wen; F. Yang; J. Song; Z. Han,2025,GLOBECOM 2025 - 2025 IEEE Global Communications Conference,10.1109/globecom59602.2025.11432561,https://doi.org/10.1109/globecom59602.2025.11432561,IEEE Conferences,12,15,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00980 supplies 12 evidence, 15 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00983,OISAC_SCR00983,RPT-SCR-00983-01,SCR-00983,OISAC_SCR00983,\cite{OISAC_SCR00983},primary_source,none,standalone_primary_report,A Spectrum-Efficient MoF Architecture for Joint Sensing and Communication in B5G Based on Polarization Interleaving and Polarization-Insensitive Filtering,M. Lei; M. Zhu; B. Hua; J. Zhang; Y. Cai; Y. Zou; X. Liu; J. Yu,2022,Journal of Lightwave Technology,10.1109/jlt.2022.3181608,https://doi.org/10.1109/jlt.2022.3181608,IEEE Journals,15,34,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00983 supplies 15 evidence, 34 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00985,OISAC_SCR00985,RPT-SCR-00985-01,SCR-00985,OISAC_SCR00985,\cite{OISAC_SCR00985},primary_source,none,standalone_primary_report,Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for W-Band Fiber-Wireless Network,B. Dong; J. Jia; Z. Li; G. Li; J. Shi; H. Wang; N. Chi; J. Zhang,2024,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2024.3355936,https://doi.org/10.1109/tmtt.2024.3355936,IEEE Journals,18,46,5,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00985 supplies 18 evidence, 46 metric, and 5 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00986,OISAC_SCR00986,RPT-SCR-00986-01,SCR-00986,OISAC_SCR00986,\cite{OISAC_SCR00986},primary_source,none,standalone_primary_report,THz Integrated Sensing and Communication With Full-Photonic Direct LFM Reception and De-Chirping for D-Band Fiber-Wireless Network,B. Dong; Z. Li; S. Xing; Y. Liu; J. Zhao; O. Huang; J. Jia; J. Shi; Y. Zhou; H. Wang; N. Chi; J. Zhang,2025,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2025.3549729,https://doi.org/10.1109/tmtt.2025.3549729,IEEE Journals,18,45,5,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00986 supplies 18 evidence, 45 metric, and 5 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00990,OISAC_SCR00990,RPT-SCR-00990-01,SCR-00990,OISAC_SCR00990,\cite{OISAC_SCR00990},primary_source,none,standalone_primary_report,Preamble-Free Synchronization Based on Dual-chirp Waveforms for Photonic THz-ISAC,Z. Lyu; L. Zhang; H. Zhang; Z. Yang; H. Yang; L. Li; C. Zhang; V. Bobrovs; O. Ozolins; X. Pang; X. Yu,2024,Journal of Lightwave Technology,10.1109/jlt.2023.3344788,https://doi.org/10.1109/jlt.2023.3344788,IEEE Journals,15,24,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00990 supplies 15 evidence, 24 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00992,OISAC_SCR00992,RPT-SCR-00992-01,SCR-00992,OISAC_SCR00992,\cite{OISAC_SCR00992},primary_source,none,standalone_primary_report,Photonic Frequency-Hopped THz ISAC-Enabled by Electro-Optically Tunable Laser,S. Ye; Y. Mikami; Y. Kamiura; R. Kaide; M. Kawano; Y. Wang; B. Li; M. Che; Y. Ueda; K. Kato,2026,IEEE Photonics Technology Letters,10.1109/lpt.2026.3681462,https://doi.org/10.1109/lpt.2026.3681462,IEEE Journals,13,20,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00992 supplies 13 evidence, 20 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00994,OISAC_SCR00994,RPT-SCR-00994-01,SCR-00994,OISAC_SCR00994,\cite{OISAC_SCR00994},primary_source,none,standalone_primary_report,A Cross-Correlation MUSIC Scheme Based on OFDM for Photonics-Aided W-Band ISAC Systems,J. He; J. Li; K. Liu; S. Xiao; Z. Chen,2026,IEEE Photonics Technology Letters,10.1109/lpt.2026.3651116,https://doi.org/10.1109/lpt.2026.3651116,IEEE Journals,12,20,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00994 supplies 12 evidence, 20 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00996,OISAC_SCR00996,RPT-SCR-00996-01,SCR-00996,OISAC_SCR00996,\cite{OISAC_SCR00996},primary_source,none,standalone_primary_report,Microwave Photonic Integrated Sensing and Communication Based on Polarization Multiplexing and Frequency-to-Time Mapping,J. Gao; D. Liang; T. Shi; Y. Chen,2025,IEEE Internet of Things Journal,10.1109/jiot.2025.3542099,https://doi.org/10.1109/jiot.2025.3542099,IEEE Journals,13,29,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00996 supplies 13 evidence, 29 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
