paper_id,title,doi,section_type,word_count,sentence_count,paragraph_count,mean_sentence_words,median_sentence_words,p75_sentence_words,max_sentence_words,long_sentence_ratio_35,very_long_sentence_ratio_45,mean_paragraph_words,median_paragraph_words,p75_paragraph_words,max_paragraph_words,citations_per_100_words,numbers_per_100_words,transitions_per_100_words,first_person_per_100_words,method_terms_per_100_words,hype_terms_per_100_words,acronyms_per_100_words,parentheticals_per_100_words,commas_per_sentence,semicolons_per_100_words,list_heavy_sentence_ratio,questions,has_related_surveys,has_contributions,has_organization,has_scope_statement
COMST_067,Terahertz Communications and Sensing for 6G and Beyond: A Comprehensive Review,10.1109/COMST.2024.3385908,main_body,27343,1042,241,26.226,24.0,32.0,84,0.1727,0.0662,113.456,113,157.0,498,2.911,5.533,0.399,0.106,0.069,0.044,2.395,2.644,1.742,0.102,0.2236,0,False,True,True,True
COMST_067,Terahertz Communications and Sensing for 6G and Beyond: A Comprehensive Review,10.1109/COMST.2024.3385908,conclusion,514,14,13,36.357,36.0,47.5,55,0.5714,0.2857,39.538,21,38.0,229,0.0,3.502,0.389,0.195,0.0,0.0,3.696,1.751,4.0,0.0,0.7143,0,False,False,False,True
COMST_068,Toward 6G Optical Fronthaul: A Survey on Enabling Technologies and Research Perspectives,10.1109/COMST.2024.3408090,abstract,233,7,1,33.286,36,37.5,56,0.5714,0.1429,233,233,233.0,233,0.0,6.009,0.0,0.0,0.0,0.0,0.0,1.717,1.714,0.0,0.2857,0,False,False,False,True
COMST_068,Toward 6G Optical Fronthaul: A Survey on Enabling Technologies and Research Perspectives,10.1109/COMST.2024.3408090,introduction,1906,60,16,31.733,23.0,31.0,388,0.15,0.0833,119.125,76.5,184.25,289,1.522,6.401,0.42,0.997,0.0,0.052,1.836,2.833,2.8,0.0,0.2833,0,True,True,True,True
COMST_068,Toward 6G Optical Fronthaul: A Survey on Enabling Technologies and Research Perspectives,10.1109/COMST.2024.3408090,main_body,18608,687,205,27.061,24,31.0,258,0.1732,0.0815,90.771,70,116.0,442,1.94,6.083,0.532,0.097,0.027,0.043,3.735,2.273,1.824,0.016,0.2547,3,False,True,False,True
COMST_068,Toward 6G Optical Fronthaul: A Survey on Enabling Technologies and Research Perspectives,10.1109/COMST.2024.3408090,conclusion,451,20,2,22.55,21.5,25.75,40,0.1,0.0,225.5,225.5,265.25,305,0.0,6.208,1.33,1.109,0.0,0.0,2.882,0.222,1.55,0.0,0.1,0,False,False,False,True
COMST_069,Two Decades of Research Progress in Resource Allocation for PLC Systems: From Core Concepts to Frontiers,10.1109/COMST.2024.3380901,abstract,149,7,1,21.286,17,29.0,32,0.0,0.0,149,149,149.0,149,0.0,0.0,0.671,3.356,0.0,0.0,0.0,0.0,1.286,0.0,0.0,0,False,False,False,True
COMST_069,Two Decades of Research Progress in Resource Allocation for PLC Systems: From Core Concepts to Frontiers,10.1109/COMST.2024.3380901,introduction,1749,71,21,24.535,20,29.5,92,0.1831,0.0704,83.286,86,117.0,202,5.146,5.031,0.515,0.286,0.0,0.0,7.09,2.859,1.958,0.743,0.3521,0,False,True,True,True
COMST_069,Two Decades of Research Progress in Resource Allocation for PLC Systems: From Core Concepts to Frontiers,10.1109/COMST.2024.3380901,main_body,17809,758,159,23.488,22.0,29.0,132,0.1121,0.0369,112.006,76,134.5,530,2.779,5.508,0.668,0.062,0.017,0.062,5.694,3.01,1.536,0.045,0.1966,0,False,True,True,True
COMST_069,Two Decades of Research Progress in Resource Allocation for PLC Systems: From Core Concepts to Frontiers,10.1109/COMST.2024.3380901,conclusion,205,10,3,20.5,21.0,25.25,29,0.0,0.0,68.333,42,86.5,131,0.0,0.0,0.488,4.39,0.0,0.0,6.829,0.0,1.4,0.0,0.1,0,False,True,False,True
COMST_070,UAV-Assisted Communications With RF Energy Harvesting: A Comprehensive Survey,10.1109/COMST.2024.3425597,abstract,243,10,1,24.3,25.5,29.0,31,0.0,0.0,243,243,243.0,243,0.0,0.0,0.0,1.646,0.0,0.0,5.761,1.235,1.9,0.0,0.4,0,False,False,False,False
COMST_070,UAV-Assisted Communications With RF Energy Harvesting: A Comprehensive Survey,10.1109/COMST.2024.3425597,introduction,2593,88,25,29.455,27.0,33.0,128,0.2159,0.0682,103.72,96,146.0,205,1.851,4.204,0.771,0.424,0.039,0.0,5.978,3.085,2.375,0.039,0.4205,0,True,True,True,True
COMST_070,UAV-Assisted Communications With RF Energy Harvesting: A Comprehensive Survey,10.1109/COMST.2024.3425597,main_body,30629,1108,266,27.624,23.0,30.0,198,0.1345,0.0785,115.147,108.0,163.0,392,2.974,6.216,0.581,0.056,0.072,0.007,5.194,2.955,1.934,0.007,0.241,0,False,False,False,True
COMST_070,UAV-Assisted Communications With RF Energy Harvesting: A Comprehensive Survey,10.1109/COMST.2024.3425597,conclusion,209,9,1,23.222,21,25.0,32,0.0,0.0,209,209,209.0,209,0.0,0.478,0.0,2.392,0.0,0.478,5.263,0.0,1.556,0.0,0.2222,0,False,False,False,True
COMST_071,Unleashing the Power of Edge-Cloud Generative AI in Mobile Networks: A Survey of AIGC Services,10.1109/COMST.2024.3353265,abstract,158,7,1,22.571,21,27.5,37,0.1429,0.0,158,158,158.0,158,0.0,0.0,0.633,3.165,0.0,0.0,8.228,0.633,2.429,0.0,0.4286,0,False,False,False,True
COMST_071,Unleashing the Power of Edge-Cloud Generative AI in Mobile Networks: A Survey of AIGC Services,10.1109/COMST.2024.3353265,introduction,2270,94,18,24.138,24.0,29.75,62,0.0957,0.0426,126.111,123.0,201.0,242,3.084,5.419,0.529,0.573,0.0,0.044,4.493,2.775,2.16,0.0,0.3617,0,True,True,True,True
COMST_071,Unleashing the Power of Edge-Cloud Generative AI in Mobile Networks: A Survey of AIGC Services,10.1109/COMST.2024.3353265,main_body,20639,824,192,25.034,22.0,29.0,128,0.1299,0.0631,107.495,95.5,146.75,489,2.035,3.847,0.717,0.107,0.048,0.034,4.177,1.817,1.643,0.0,0.2112,0,False,True,False,True
COMST_071,Unleashing the Power of Edge-Cloud Generative AI in Mobile Networks: A Survey of AIGC Services,10.1109/COMST.2024.3353265,conclusion,404,14,11,28.571,25.5,35.5,44,0.2857,0.0,36.727,27,42.5,92,0.0,4.95,0.0,0.99,0.0,0.0,4.703,2.475,3.714,0.495,0.7857,0,False,False,False,False
COMST_072,Vehicle as a Service (VaaS): Leverage Vehicles to Build Service Networks and Capabilities for Smart Cities,10.1109/COMST.2024.3370169,abstract,194,7,1,27.571,23,34.5,58,0.2857,0.1429,194,194,194.0,194,0.0,0.0,0.0,0.0,0.0,0.0,2.577,1.546,3.429,0.0,0.4286,0,False,False,False,False
COMST_072,Vehicle as a Service (VaaS): Leverage Vehicles to Build Service Networks and Capabilities for Smart Cities,10.1109/COMST.2024.3370169,introduction,2123,72,16,29.458,25.5,42.25,70,0.3194,0.1944,132.688,113.5,162.25,350,1.554,4.145,0.236,0.424,0.047,0.047,1.743,2.873,2.514,0.094,0.4306,1,True,True,True,True
COMST_072,Vehicle as a Service (VaaS): Leverage Vehicles to Build Service Networks and Capabilities for Smart Cities,10.1109/COMST.2024.3370169,conclusion,19951,775,144,25.72,23,32.0,77,0.1897,0.0658,138.549,140.0,176.5,415,1.293,3.078,0.481,0.216,0.03,0.005,1.754,1.915,1.742,0.0,0.2258,1,True,False,True,True
COMST_073,Visible Light Positioning as a Next-Generation Indoor Positioning Technology: A Tutorial,10.1109/COMST.2024.3372153,abstract,161,8,1,20.125,20.0,25.0,35,0.0,0.0,161,161,161.0,161,0.0,0.621,1.242,0.0,0.0,0.0,4.969,3.106,0.75,0.0,0.0,0,False,False,False,False
COMST_073,Visible Light Positioning as a Next-Generation Indoor Positioning Technology: A Tutorial,10.1109/COMST.2024.3372153,introduction,1027,40,9,25.65,23.0,33.25,57,0.175,0.025,114.111,115,135.0,302,4.382,6.329,0.389,0.0,0.097,0.0,4.966,3.895,2.3,0.292,0.4,0,False,False,True,False
COMST_073,Visible Light Positioning as a Next-Generation Indoor Positioning Technology: A Tutorial,10.1109/COMST.2024.3372153,main_body,25950,949,306,27.316,23,32.0,214,0.1981,0.1149,84.804,70.0,113.0,501,2.732,5.233,0.347,0.039,0.023,0.008,4.859,4.459,2.293,0.019,0.3182,0,False,True,True,True
COMST_073,Visible Light Positioning as a Next-Generation Indoor Positioning Technology: A Tutorial,10.1109/COMST.2024.3372153,conclusion,298,8,2,37.25,19.0,40.25,126,0.25,0.25,149,149.0,160.5,172,0.0,0.0,0.336,0.336,0.0,0.0,13.758,2.349,4.125,0.0,0.625,0,False,True,False,True
COMST_074,WiFi Sensing on the Edge: Signal Processing Techniques and Challenges for Real-World Systems,10.1109/COMST.2022.3209144,abstract,187,6,1,31.167,31.0,31.75,41,0.1667,0.0,187,187,187.0,187,0.0,1.07,0.535,3.743,0.0,0.0,1.604,0.535,0.833,0.0,0.0,0,False,False,False,False
COMST_074,WiFi Sensing on the Edge: Signal Processing Techniques and Challenges for Real-World Systems,10.1109/COMST.2022.3209144,introduction,1176,35,11,33.571,28,40.0,131,0.3143,0.1429,106.909,115,139.5,272,1.701,2.041,1.02,1.701,0.0,0.0,2.976,1.871,1.371,0.51,0.2286,0,True,True,True,True
COMST_074,WiFi Sensing on the Edge: Signal Processing Techniques and Challenges for Real-World Systems,10.1109/COMST.2022.3209144,main_body,19657,693,212,28.323,25,34.0,131,0.2237,0.0938,92.722,74.5,127.25,323,1.297,4.146,0.605,1.465,0.137,0.0,2.925,1.999,1.222,0.107,0.1313,1,True,True,True,True
COMST_074,WiFi Sensing on the Edge: Signal Processing Techniques and Challenges for Real-World Systems,10.1109/COMST.2022.3209144,conclusion,296,12,2,24.667,22.0,29.25,41,0.0833,0.0,148,148.0,159.5,171,0.0,1.689,0.0,3.041,0.0,0.0,4.392,1.014,0.833,0.0,0.0833,0,False,False,False,False
COMST_075,"Wireless Access for V2X Communications: Research, Challenges and Opportunities",10.1109/COMST.2024.3384132,abstract,237,10,1,23.7,23.5,26.0,32,0.0,0.0,237,237,237.0,237,0.0,3.376,0.422,1.688,0.0,0.0,3.797,1.266,1.3,0.0,0.2,0,False,False,False,True
COMST_075,"Wireless Access for V2X Communications: Research, Challenges and Opportunities",10.1109/COMST.2024.3384132,introduction,2019,68,23,29.691,27.0,36.5,52,0.2941,0.0882,87.783,60,133.0,225,1.833,6.587,0.594,0.05,0.05,0.05,3.219,2.08,1.662,0.198,0.2794,0,False,False,True,True
COMST_075,"Wireless Access for V2X Communications: Research, Challenges and Opportunities",10.1109/COMST.2024.3384132,main_body,20580,670,151,30.712,28.0,37.0,118,0.2791,0.1313,136.291,128,185.0,351,2.4,6.924,0.486,0.01,0.044,0.005,4.81,2.284,1.613,0.078,0.2254,0,False,False,True,True
COMST_075,"Wireless Access for V2X Communications: Research, Challenges and Opportunities",10.1109/COMST.2024.3384132,conclusion,550,16,5,34.375,35.5,40.5,60,0.5,0.1875,110,77,134.0,223,0.0,5.636,0.545,0.182,0.0,0.0,6.182,0.182,1.75,0.0,0.25,0,False,False,False,True
COMST_076,"Wireless Backhaul in 5G and Beyond: Issues, Challenges and Opportunities",10.1109/COMST.2022.3203578,abstract,260,12,1,21.667,18.0,26.0,41,0.1667,0.0,260,260,260.0,260,0.0,1.538,0.385,0.385,0.0,0.0,1.538,1.923,2.083,0.0,0.4167,0,False,False,False,True
COMST_076,"Wireless Backhaul in 5G and Beyond: Issues, Challenges and Opportunities",10.1109/COMST.2022.3203578,introduction,1422,66,14,21.53,18.5,23.0,151,0.0455,0.0303,101.571,79.5,135.75,243,1.055,3.094,0.563,1.477,0.0,0.0,1.828,1.195,1.379,0.07,0.1818,0,False,True,True,True
COMST_076,"Wireless Backhaul in 5G and Beyond: Issues, Challenges and Opportunities",10.1109/COMST.2022.3203578,main_body,35370,1743,326,20.289,19,25.0,66,0.0425,0.0098,108.497,96.0,135.0,354,1.122,2.502,0.455,0.204,0.037,0.003,2.669,1.179,0.937,0.068,0.0769,0,False,True,False,True
COMST_076,"Wireless Backhaul in 5G and Beyond: Issues, Challenges and Opportunities",10.1109/COMST.2022.3203578,conclusion,3566,164,36,21.744,20.5,26.0,50,0.0427,0.0061,99.056,95.0,124.25,180,1.178,3.561,0.841,0.28,0.028,0.0,2.496,1.43,1.122,0.084,0.1098,0,False,False,False,False
COMST_077,"Terahertz Channel Propagation Phenomena, Measurement Techniques and Modeling for 6G Wireless Communication Applications: A Survey, Open Challenges and Future Research Directions",10.1109/COMST.2022.3205505,abstract,233,7,1,33.286,32,38.0,51,0.4286,0.1429,233,233,233.0,233,0.0,2.575,0.0,1.288,0.0,0.0,0.429,2.575,1.714,0.0,0.1429,0,False,False,False,True
COMST_077,"Terahertz Channel Propagation Phenomena, Measurement Techniques and Modeling for 6G Wireless Communication Applications: A Survey, Open Challenges and Future Research Directions",10.1109/COMST.2022.3205505,introduction,2366,68,13,34.779,33.0,45.25,66,0.4412,0.25,182,131,283.0,461,2.79,6.509,0.465,0.085,0.0,0.042,1.733,2.832,2.176,0.0,0.3529,0,False,False,False,True
COMST_077,"Terahertz Channel Propagation Phenomena, Measurement Techniques and Modeling for 6G Wireless Communication Applications: A Survey, Open Challenges and Future Research Directions",10.1109/COMST.2022.3205505,main_body,25349,736,165,34.418,30.5,42.0,191,0.3899,0.2079,153.63,142,210.0,541,1.156,4.529,0.56,0.087,0.016,0.0,1.661,1.432,1.867,0.055,0.2677,0,False,True,True,True
COMST_077,"Terahertz Channel Propagation Phenomena, Measurement Techniques and Modeling for 6G Wireless Communication Applications: A Survey, Open Challenges and Future Research Directions",10.1109/COMST.2022.3205505,conclusion,214,8,1,26.75,27.0,32.75,36,0.125,0.0,214,214,214.0,214,0.0,1.402,0.0,0.467,0.0,0.0,0.0,0.0,1.25,0.0,0.125,0,False,False,False,True
