row_type,section,study_id,axis,record_id,raw_token,normalized_category,record_eligibility,is_recognized,body_membership_included,recognized_categories_for_study_axis,recognized_category_count_for_study_axis,eligible_raw_token_count_for_study_axis,fallback_body_id,fallback_body_included_for_study_axis,decision_reason
raw_token,S6,STC-SINGLETON-SCR-01045,technology,,FBG,gratings_and_interferometry,eligible,yes,yes,distributed_fiber_sensing|gratings_and_interferometry,2,8,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01045,technology,,security_orchestration,other_enabling_technology,eligible,no,no,distributed_fiber_sensing|gratings_and_interferometry,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01045,technology,,code_rotation,other_enabling_technology,eligible,no,no,distributed_fiber_sensing|gratings_and_interferometry,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01045,application,,,other_application_domain,study_axis_summary,NA,no,security_surveillance_resilience,1,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01045,application,,secure_multi_tenant_IOSAC,other_application_domain,eligible,no,no,security_surveillance_resilience,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01045,application,,distributed_acoustic_sensing,other_application_domain,eligible,no,no,security_surveillance_resilience,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01045,application,,fiber_Bragg_grating_sensing,other_application_domain,eligible,no,no,security_surveillance_resilience,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01045,application,,sensing_as_a_service,other_application_domain,eligible,no,no,security_surveillance_resilience,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01045,application,,physical_layer_security,security_surveillance_resilience,eligible,yes,yes,security_surveillance_resilience,1,5,S6-application_other_application_domain,no,recognized_category_included
axis_summary,S6,STC-SINGLETON-SCR-01047,technology,,,other_enabling_technology,study_axis_summary,NA,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,VLC,vlc_lifi_illumination,eligible,yes,yes,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,OOK,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,Manchester,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,OpenVLC,vlc_lifi_illumination,eligible,yes,yes,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,photodiode_array,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,ESP32,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,SVM,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,decision_tree,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,technology,,random_forest,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01047,application,,,other_application_domain,study_axis_summary,NA,no,healthcare_biomedical_wearables|smart_city_iot_indoor,2,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01047,application,,indoor_health_monitoring,healthcare_biomedical_wearables,eligible,yes,yes,healthcare_biomedical_wearables|smart_city_iot_indoor,2,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01047,application,,smart_home,smart_city_iot_indoor,eligible,yes,yes,healthcare_biomedical_wearables|smart_city_iot_indoor,2,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01047,application,,posture_monitoring,other_application_domain,eligible,no,no,healthcare_biomedical_wearables|smart_city_iot_indoor,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,application,,activity_recognition,other_application_domain,eligible,no,no,healthcare_biomedical_wearables|smart_city_iot_indoor,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01047,application,,VLC_sensing,other_application_domain,eligible,no,no,healthcare_biomedical_wearables|smart_city_iot_indoor,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01049,technology,,,other_enabling_technology,study_axis_summary,NA,no,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,MIMO_OFDM,multicarrier_waveforms,eligible,yes,yes,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,Doppler_radar,radar_and_fmcw_processing,eligible,yes,yes,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,eCPRI,other_enabling_technology,eligible,no,no,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,MxN_optical_switch,other_enabling_technology,eligible,no,no,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,SDN,other_enabling_technology,eligible,no,no,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,RIC,other_enabling_technology,eligible,no,no,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01049,technology,,edge_cloud,other_enabling_technology,eligible,no,no,multicarrier_waveforms|radar_and_fmcw_processing,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01049,application,,,other_application_domain,study_axis_summary,NA,no,six_g_and_future_networks|telecom_access_transport_datacenter,2,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01049,application,,6G_ISAC,six_g_and_future_networks,eligible,yes,yes,six_g_and_future_networks|telecom_access_transport_datacenter,2,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01049,application,,optical_fronthaul,telecom_access_transport_datacenter,eligible,yes,yes,six_g_and_future_networks|telecom_access_transport_datacenter,2,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01049,application,,moving_target_detection,other_application_domain,eligible,no,no,six_g_and_future_networks|telecom_access_transport_datacenter,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01049,application,,edge_radar_processing,other_application_domain,eligible,no,no,six_g_and_future_networks|telecom_access_transport_datacenter,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01049,application,,network_resource_optimization,other_application_domain,eligible,no,no,six_g_and_future_networks|telecom_access_transport_datacenter,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01050,technology,,,other_enabling_technology,study_axis_summary,NA,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,COTS_LED_array,vlc_lifi_illumination,eligible,yes,yes,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,OFDM,multicarrier_waveforms,eligible,yes,yes,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,URR,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,MRR,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,liquid_crystal_shutter,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,OOK,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,cross_correlation,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,SIC,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,SDMA,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,technology,,photodiode,other_enabling_technology,eligible,no,no,multicarrier_waveforms|vlc_lifi_illumination,2,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01050,application,,,other_application_domain,study_axis_summary,NA,no,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01050,application,,six_g,other_application_domain,eligible,no,no,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,application,,industrial_internet_of_things,industrial_and_infrastructure,eligible,yes,yes,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01050,application,,warehouse_tracking,localization_positioning_navigation,eligible,yes,yes,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01050,application,,passive_tags,other_application_domain,eligible,no,no,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,application,,retroreﬂective_ISAC,other_application_domain,eligible,no,no,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01050,application,,robot_localization,transportation_autonomy_and_uav,eligible,yes,yes,industrial_and_infrastructure|localization_positioning_navigation|transportation_autonomy_and_uav,3,6,S6-application_other_application_domain,no,recognized_category_included
axis_summary,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,,other_enabling_technology,study_axis_summary,NA,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,microwave_photonics,microwave_photonics_and_photonic_thz,eligible,yes,yes,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,DMT_OFDM,multicarrier_waveforms,eligible,yes,yes,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,TW_ToF,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,FPGA,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,photonic_heterodyne,coherent_detection_and_dsp,eligible,yes,yes,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,W_band,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,QPSK,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,16QAM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,64QAM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,technology,,Zadoff_Chu,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|multicarrier_waveforms,3,10,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,application,,,other_application_domain,study_axis_summary,NA,no,telecom_access_transport_datacenter,1,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,application,,six_g,other_application_domain,eligible,no,no,telecom_access_transport_datacenter,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,application,,terahertz_ISAC,other_application_domain,eligible,no,no,telecom_access_transport_datacenter,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,application,,long_range_wireless_backhaul,telecom_access_transport_datacenter,eligible,yes,yes,telecom_access_transport_datacenter,1,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,application,,bidirectional_ranging,other_application_domain,eligible,no,no,telecom_access_transport_datacenter,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,application,,outdoor_access,telecom_access_transport_datacenter,eligible,yes,yes,telecom_access_transport_datacenter,1,5,S6-application_other_application_domain,no,recognized_category_included
axis_summary,S6,STC-SINGLETON-SCR-01059,technology,,,other_enabling_technology,study_axis_summary,NA,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,VLC,vlc_lifi_illumination,eligible,yes,yes,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,VLS,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,LED_streetlamp,vlc_lifi_illumination,eligible,yes,yes,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,digital_twin,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,edge_computing,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,SCA,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,alternating_minimization,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01059,technology,,CVX,other_enabling_technology,eligible,no,no,vlc_lifi_illumination,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01059,application,,,other_application_domain,study_axis_summary,NA,yes,,0,6,S6-application_other_application_domain,yes,fallback_included_because_no_recognized_category_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01059,application,,six_g,other_application_domain,eligible,no,yes,,0,6,S6-application_other_application_domain,yes,unmatched_token_supports_study_axis_fallback
raw_token,S6,STC-SINGLETON-SCR-01059,application,,vehicular_edge_computing,other_application_domain,eligible,no,yes,,0,6,S6-application_other_application_domain,yes,unmatched_token_supports_study_axis_fallback
raw_token,S6,STC-SINGLETON-SCR-01059,application,,digital_twin,other_application_domain,eligible,no,yes,,0,6,S6-application_other_application_domain,yes,unmatched_token_supports_study_axis_fallback
raw_token,S6,STC-SINGLETON-SCR-01059,application,,visible_light_communication,other_application_domain,eligible,no,yes,,0,6,S6-application_other_application_domain,yes,unmatched_token_supports_study_axis_fallback
raw_token,S6,STC-SINGLETON-SCR-01059,application,,visible_light_sensing,other_application_domain,eligible,no,yes,,0,6,S6-application_other_application_domain,yes,unmatched_token_supports_study_axis_fallback
raw_token,S6,STC-SINGLETON-SCR-01059,application,,task_offloading,other_application_domain,eligible,no,yes,,0,6,S6-application_other_application_domain,yes,unmatched_token_supports_study_axis_fallback
axis_summary,S6,STC-SINGLETON-SCR-01060,technology,,,other_enabling_technology,study_axis_summary,NA,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,microwave_photonics,microwave_photonics_and_photonic_thz,eligible,yes,yes,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,LFM,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,QPSK,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,MZM,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,photonic_dechirp,radar_and_fmcw_processing,eligible,yes,yes,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,phased_array,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,VBKF,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,particle_swarm_optimization,optimization_and_communications_dsp,eligible,yes,yes,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01060,technology,,soft_decision,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|optimization_and_communications_dsp|radar_and_fmcw_processing,3,9,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01060,application,,,other_application_domain,study_axis_summary,NA,no,industrial_and_infrastructure|transportation_autonomy_and_uav,2,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01060,application,,autonomous_train_operation,transportation_autonomy_and_uav,eligible,yes,yes,industrial_and_infrastructure|transportation_autonomy_and_uav,2,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01060,application,,high_speed_rail,industrial_and_infrastructure,eligible,yes,yes,industrial_and_infrastructure|transportation_autonomy_and_uav,2,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01060,application,,train_to_train_ISAC,other_application_domain,eligible,no,no,industrial_and_infrastructure|transportation_autonomy_and_uav,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,application,,collision_protection,other_application_domain,eligible,no,no,industrial_and_infrastructure|transportation_autonomy_and_uav,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01060,application,,microwave_photonic_radar,other_application_domain,eligible,no,no,industrial_and_infrastructure|transportation_autonomy_and_uav,2,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01070,technology,,,other_enabling_technology,study_axis_summary,NA,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,DFB_laser,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,PS_64QAM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,PDM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,residual_carrier,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,coherent_detection,coherent_detection_and_dsp,eligible,yes,yes,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,DSHI,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,technology,,Volterra_equalizer,optimization_and_communications_dsp,eligible,yes,yes,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,recognized_category_included
axis_summary,S6,STC-SINGLETON-SCR-01070,application,,,other_application_domain,study_axis_summary,NA,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01070,application,,optical_network_sensing,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,application,,DCI,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
